task,truth
1,1
41,0
95,0
179,1
200,0
218,0
261,0
272,0
288,0
318,0
345,0
409,0
426,0
450,0
471,0
476,0
477,0
488,0
489,0
499,0
506,0
514,1
528,0
548,0
549,0
568,1
576,0
617,0
641,0
670,0
703,0
711,0
733,0
783,0
793,0
807,0
816,0
832,0
872,0
910,0
952,0
968,0
982,0
993,0
1005,0
1023,0
1045,0
1052,0
1073,0
1075,0
1086,0
1109,0
1111,0
1182,0
1207,0
1213,0
1232,0
1234,0
1236,0
1242,0
1261,1
1278,0
1283,0
1295,0
1296,0
1305,0
1307,0
1325,0
1326,0
1378,0
1386,0
1397,0
1435,0
1441,0
1445,0
1450,0
1490,0
1492,0
1493,0
1494,0
1516,0
1522,0
1564,0
1583,0
1610,0
1619,0
1633,0
1671,0
1679,0
1696,0
1716,1
1751,1
1752,0
1787,0
1801,0
1807,0
1876,0
1878,0
1883,0
1973,0
