task,truth
9,0
14,0
22,0
30,0
88,0
91,0
153,0
174,0
226,0
230,0
234,0
254,0
260,0
283,0
314,0
324,0
336,0
346,0
364,0
371,0
432,0
461,0
465,0
470,0
485,1
508,0
531,0
546,0
556,0
566,0
597,0
603,0
660,0
674,0
701,0
717,0
732,0
788,0
829,0
836,0
868,0
874,1
907,0
922,0
925,0
933,0
939,0
943,0
944,0
991,0
1001,0
1017,1
1063,1
1064,0
1105,0
1148,0
1171,0
1185,0
1191,0
1251,0
1257,1
1297,0
1311,0
1318,0
1351,0
1377,0
1396,1
1410,0
1448,0
1452,1
1495,0
1507,0
1519,0
1565,0
1569,0
1600,0
1605,0
1611,0
1628,0
1635,0
1645,0
1675,0
1689,0
1697,0
1719,1
1746,0
1748,0
1749,0
1753,0
1768,0
1794,0
1810,0
1816,0
1829,0
1835,0
1906,0
1925,0
1944,0
1975,0
1998,0
