task,truth
24,0
36,0
44,0
70,0
94,0
116,0
124,0
133,0
161,0
165,0
166,0
186,0
188,1
191,0
198,0
202,0
213,0
229,0
231,0
239,0
247,0
252,1
294,0
316,1
321,1
342,0
358,0
446,0
497,0
512,0
519,0
523,0
560,0
587,0
593,0
604,0
620,0
644,0
651,0
677,0
726,0
734,0
740,0
781,0
814,1
867,1
919,0
948,0
962,0
965,0
966,1
990,0
1019,0
1062,0
1088,0
1093,0
1108,0
1115,1
1156,0
1177,0
1195,0
1214,0
1225,0
1293,0
1302,0
1324,0
1341,1
1358,0
1372,0
1465,0
1471,0
1496,1
1508,0
1520,0
1524,0
1556,0
1584,0
1590,0
1643,0
1644,0
1648,0
1688,0
1724,0
1750,0
1766,0
1770,0
1778,0
1781,0
1811,1
1817,0
1836,0
1845,0
1865,0
1885,0
1905,1
1908,0
1949,0
1954,0
1971,0
1996,0
