task,truth
12,0
52,1
110,0
121,0
127,0
216,0
220,0
237,0
239,0
240,1
254,0
258,0
262,0
282,0
286,1
329,0
334,0
335,0
352,0
353,0
391,0
401,0
409,0
415,0
418,0
465,0
478,0
493,0
496,0
505,0
534,0
537,0
561,0
583,0
590,0
595,0
609,0
629,0
667,0
702,0
734,0
746,0
747,0
753,0
774,0
797,0
874,1
896,1
897,0
905,0
912,1
920,0
931,0
934,0
958,0
982,0
1007,0
1021,1
1027,0
1037,0
1079,1
1089,0
1124,0
1139,0
1157,0
1183,0
1184,0
1191,0
1224,0
1267,0
1291,0
1306,1
1330,1
1331,0
1332,0
1342,0
1383,0
1397,0
1411,0
1587,0
1614,0
1629,0
1654,0
1657,0
1660,0
1665,0
1670,0
1703,0
1721,0
1724,0
1752,0
1790,0
1877,1
1884,0
1899,0
1913,0
1934,0
1941,0
1942,0
1977,1
