task,truth
62,0
82,0
123,1
150,0
156,0
158,0
159,1
194,0
226,0
243,0
283,0
289,0
294,0
315,0
355,0
382,0
383,0
432,0
466,0
513,0
516,0
533,0
549,0
579,0
654,1
672,0
690,0
740,0
755,0
780,0
784,0
787,0
821,1
824,0
851,0
858,0
904,0
926,0
928,0
981,0
990,0
1020,0
1030,1
1071,0
1076,0
1092,0
1103,1
1107,0
1127,0
1131,1
1137,0
1168,0
1173,1
1179,0
1187,1
1216,1
1247,0
1261,1
1348,0
1366,0
1391,0
1401,0
1431,0
1449,0
1450,0
1471,0
1481,1
1486,0
1500,0
1518,0
1542,0
1543,0
1548,0
1567,0
1573,0
1605,0
1624,0
1637,0
1639,0
1644,0
1658,0
1659,0
1669,0
1735,0
1746,0
1768,0
1806,0
1813,0
1831,0
1849,0
1863,0
1865,0
1897,0
1936,0
1945,0
1951,0
1958,0
1976,1
1981,0
1987,0
