task,truth
2,0
92,0
137,0
193,0
205,0
212,0
215,0
219,0
225,0
229,0
260,0
301,0
327,0
373,0
376,0
386,0
421,0
434,0
435,1
458,0
467,0
475,0
477,0
490,0
492,0
523,0
569,1
572,0
592,0
594,0
601,0
618,0
641,0
668,0
689,0
745,0
775,1
802,0
820,0
877,0
885,0
914,0
941,0
944,0
968,0
971,0
986,0
996,0
1000,0
1006,0
1104,0
1109,0
1111,0
1112,0
1136,0
1152,0
1177,0
1190,0
1200,0
1203,1
1206,0
1229,0
1230,0
1232,0
1244,0
1276,0
1277,0
1320,0
1352,0
1370,0
1390,0
1400,0
1417,0
1435,0
1443,0
1447,0
1465,0
1526,0
1592,0
1628,0
1633,0
1647,0
1676,0
1680,0
1710,0
1715,1
1718,0
1737,0
1745,0
1787,0
1788,0
1819,0
1820,1
1876,0
1879,1
1889,1
1933,0
1965,0
1978,0
1985,0
