task,truth
90,0
137,0
157,0
188,1
190,0
235,0
243,0
272,0
282,0
384,0
409,0
433,0
434,0
467,0
472,0
492,0
526,1
537,0
557,0
568,1
619,0
628,0
653,0
676,0
835,0
861,0
868,0
933,0
937,0
1002,0
1018,1
1055,0
1072,0
1077,0
1084,0
1105,0
1234,0
1246,1
1293,0
1295,0
1423,0
1518,0
1559,0
1637,0
1679,0
1683,0
1710,0
1713,1
1722,0
1832,0
1877,1
1917,0
1919,0
1933,0
1969,0
1970,1
2036,0
2060,0
2104,0
2113,0
2116,0
2133,0
2172,0
2244,0
2261,0
2287,0
2298,0
2352,0
2400,0
2460,0
2471,1
2472,0
2476,0
2489,0
2508,1
2514,0
2516,0
2577,0
2613,0
2774,1
2788,0
2835,0
2837,0
2843,0
2869,0
2886,0
2914,0
2970,0
2973,0
3026,0
3035,0
3037,0
3076,0
3106,0
3107,0
3127,0
3129,0
3136,0
3180,0
3206,0
3247,0
3284,0
3296,0
3329,0
3355,1
3451,0
3513,0
3544,0
3551,0
3557,0
3561,0
3574,0
3622,0
3627,0
3681,0
3717,0
3718,1
3745,0
3761,0
3764,0
3787,0
3799,0
3884,0
3903,0
3908,0
3924,0
3926,0
3946,0
3951,0
3954,0
3984,0
4009,0
4034,0
4086,0
4136,0
4137,0
4147,0
4213,0
4233,0
4251,0
4254,0
4257,0
4275,0
4290,1
4357,0
4372,0
4378,0
4380,0
4419,0
4434,0
