task,truth
52,1
105,0
107,0
161,0
163,0
180,0
199,0
247,0
252,1
254,0
264,0
280,0
301,0
305,0
326,0
342,0
355,0
392,0
442,0
469,1
485,1
508,0
517,0
563,1
609,0
610,0
618,0
621,0
641,0
657,0
683,0
685,1
714,0
819,0
834,0
954,0
958,0
965,0
1070,0
1127,0
1132,0
1150,0
1152,0
1156,0
1205,0
1211,0
1268,0
1385,0
1391,0
1469,1
1470,0
1477,0
1520,0
1542,0
1553,0
1574,0
1575,0
1593,0
1607,0
1614,0
1638,0
1645,0
1657,0
1672,0
1721,0
1746,0
1747,0
1815,0
1849,0
1915,0
1946,0
2021,0
2029,0
2056,1
2068,0
2111,0
2112,0
2122,0
2147,0
2197,0
2201,0
2219,0
2276,0
2306,0
2310,0
2321,0
2327,0
2343,0
2375,0
2401,0
2430,0
2491,0
2578,0
2674,0
2680,1
2733,1
2747,0
2754,1
2800,0
2811,0
2812,1
2863,0
2971,0
2999,0
3040,1
3196,0
3265,0
3266,0
3289,0
3304,0
3308,0
3361,0
3388,0
3423,0
3452,1
3540,0
3637,1
3692,0
3701,0
3762,0
3776,1
3785,0
3826,0
3832,1
3863,1
3875,0
3892,0
3931,1
3953,0
4020,0
4025,0
4041,0
4071,0
4076,0
4141,0
4169,1
4190,1
4194,0
4200,0
4271,0
4278,1
4292,0
4337,0
4369,0
4391,0
4408,0
4452,0
4466,0
4486,0
4493,1
