task,truth
25,0
39,0
43,0
54,0
59,1
75,0
101,1
103,0
117,1
128,0
132,0
146,0
154,0
165,0
178,0
183,0
264,0
344,0
400,0
422,0
460,0
479,0
514,1
545,0
551,0
635,0
657,0
676,0
680,0
694,0
713,1
732,0
733,0
763,1
776,0
792,0
863,0
865,0
918,0
930,0
935,0
937,0
946,0
1044,0
1055,0
1074,0
1075,0
1096,0
1100,0
1113,0
1126,0
1144,1
1194,0
1250,0
1256,0
1269,0
1278,0
1288,0
1292,0
1301,0
1304,0
1321,0
1325,0
1326,0
1339,0
1350,0
1364,0
1369,0
1377,0
1378,0
1410,0
1440,0
1456,0
1532,0
1539,0
1547,0
1561,0
1578,0
1596,1
1598,0
1600,0
1612,0
1662,1
1673,0
1792,0
1796,0
1811,1
1815,0
1817,0
1848,0
1856,0
1871,1
1924,1
1930,0
1937,0
1940,0
1962,0
1972,0
1975,0
1996,0
