task,truth
32,0
42,0
56,0
60,1
64,0
91,0
108,0
168,1
172,0
206,0
208,0
223,0
271,0
288,0
319,0
370,0
405,1
413,0
425,0
456,0
521,0
542,0
546,0
547,1
556,0
574,0
582,0
588,0
603,0
605,0
615,0
632,0
650,0
720,0
725,0
738,0
743,0
751,0
771,0
801,0
808,1
815,1
830,0
879,0
883,0
916,1
923,0
936,0
992,1
1014,0
1024,0
1042,0
1059,0
1063,1
1070,0
1142,0
1146,0
1174,0
1186,0
1195,0
1198,0
1212,0
1222,0
1251,0
1302,0
1310,0
1314,0
1376,0
1476,0
1487,0
1488,0
1490,0
1492,0
1528,0
1546,1
1569,0
1606,0
1609,0
1623,0
1631,1
1643,0
1646,0
1652,0
1683,0
1700,0
1709,0
1722,0
1747,0
1765,0
1777,1
1780,1
1785,0
1789,1
1791,1
1822,0
1872,0
1909,0
1910,0
1911,0
1917,0
