task,truth
16,0
29,0
33,0
37,0
61,0
76,1
83,0
90,0
106,1
119,0
174,0
202,0
204,0
228,1
233,1
259,0
263,0
269,0
274,0
347,0
350,0
364,0
365,0
392,0
393,0
394,0
410,0
419,0
447,0
453,0
471,0
486,0
502,0
509,0
526,1
528,0
564,0
568,1
570,0
584,0
669,0
671,0
688,1
710,0
741,0
750,1
768,0
773,0
793,0
827,0
839,0
847,0
881,0
894,0
900,0
908,0
922,0
951,0
965,0
1013,1
1019,0
1052,0
1147,0
1149,0
1153,0
1161,0
1176,0
1237,0
1243,0
1290,0
1311,0
1324,0
1343,0
1344,0
1363,0
1385,0
1421,0
1426,1
1430,0
1475,0
1506,0
1524,0
1559,0
1580,0
1595,0
1622,1
1630,0
1638,0
1726,1
1732,0
1738,0
1740,0
1761,0
1781,0
1800,0
1921,0
1925,0
1953,1
1989,0
1999,1
