worker,task,answer
A39LJRF4LGAIX5,413,0
A17G2QHR8AH5VV,435,0
A29PMRCRJ7Q9ZD,435,0
A1E3MS4AD1WM8V,441,1
A29PMRCRJ7Q9ZD,441,1
A17G2QHR8AH5VV,443,0
A29PMRCRJ7Q9ZD,233,0
A29PMRCRJ7Q9ZD,236,1
A29PMRCRJ7Q9ZD,467,1
A2H3M1JVY991Q3,483,0
A29PMRCRJ7Q9ZD,483,0
A29PMRCRJ7Q9ZD,261,0
A39LJRF4LGAIX5,274,1
A29PMRCRJ7Q9ZD,276,1
A2H3M1JVY991Q3,276,0
A29PMRCRJ7Q9ZD,288,1
A37NNI7YFHQU0E,288,0
A17G2QHR8AH5VV,553,1
A2H3M1JVY991Q3,553,1
A29PMRCRJ7Q9ZD,577,0
A17G2QHR8AH5VV,587,0
A17G2QHR8AH5VV,303,0
A29PMRCRJ7Q9ZD,303,1
A1N914XTP4CJ7X,303,1
A17G2QHR8AH5VV,311,0
A39LJRF4LGAIX5,311,1
AADB14P6ZCSOC,661,0
A17G2QHR8AH5VV,672,0
A2H3M1JVY991Q3,672,0
A17G2QHR8AH5VV,682,0
A2H3M1JVY991Q3,682,1
A29PMRCRJ7Q9ZD,723,1
A1E3MS4AD1WM8V,735,0
A29PMRCRJ7Q9ZD,735,0
A29PMRCRJ7Q9ZD,742,1
A29PMRCRJ7Q9ZD,769,0
A3KUOOJQ1Y4QC0,769,1
AADB14P6ZCSOC,769,0
A52AHJEUWFSA2,2,1
A17G2QHR8AH5VV,18,0
A2H3M1JVY991Q3,35,0
A17G2QHR8AH5VV,35,0
A2H3M1JVY991Q3,81,0
A29PMRCRJ7Q9ZD,98,1
A2H3M1JVY991Q3,136,0
A2H3M1JVY991Q3,146,0
A29PMRCRJ7Q9ZD,840,0
A39LJRF4LGAIX5,845,1
AQ3M9XJK8WOII,845,0
A3U5GS55UEF5C8,852,0
AQ3M9XJK8WOII,852,0
A29PMRCRJ7Q9ZD,954,1
A29PMRCRJ7Q9ZD,981,0
A2H3M1JVY991Q3,997,0
