worker,task,answer
A1SCNO7L71ITFY,801,0
A3TSHG5R492EHU,801,0
A2H3M1JVY991Q3,801,1
A3CFNUD7VR2E1E,801,1
A1PRKAHPVVX025,801,0
ARESAM9NV8479,802,0
A2H3M1JVY991Q3,802,0
A3P08N6X9HDJ2V,802,0
A3TSHG5R492EHU,802,0
A1YW00TFC187CC,802,0
A1OI81FMMZ26J7,803,0
A29PMRCRJ7Q9ZD,803,0
A2QNS7MODF0A2N,803,0
AB5C1BRQTC19Q,803,0
A3TSHG5R492EHU,803,0
A1YW00TFC187CC,804,0
A3TSHG5R492EHU,804,0
A3SWVCOJPJM7KQ,804,0
A1SCNO7L71ITFY,804,0
A29PMRCRJ7Q9ZD,804,0
A3TSHG5R492EHU,805,0
A1264GOK2Z3WSE,805,0
A296F95XZ8N4S6,805,0
A1SCNO7L71ITFY,805,1
AF3G0V1QQAU80,805,0
A2H3M1JVY991Q3,806,0
A3TSHG5R492EHU,806,0
A1SCNO7L71ITFY,806,0
A3SWVCOJPJM7KQ,806,0
A3CFNUD7VR2E1E,806,0
A3TSHG5R492EHU,807,0
A3SWVCOJPJM7KQ,807,0
A1SCNO7L71ITFY,807,0
A2QNS7MODF0A2N,807,0
A2NBP5OTOYX3WK,807,0
A2NBP5OTOYX3WK,808,0
A3TSHG5R492EHU,808,0
A37TAQZGFFIPF6,808,0
A29PMRCRJ7Q9ZD,808,0
ARX0S1CIDJLOX,808,0
A2QNS7MODF0A2N,809,0
A1SCNO7L71ITFY,809,0
A3TSHG5R492EHU,809,0
A14PY6OO6SQ3K0,809,0
A9K49S97N9S9Y,809,0
A3TSHG5R492EHU,810,0
A37TAQZGFFIPF6,810,0
A29PMRCRJ7Q9ZD,810,0
A1SCNO7L71ITFY,810,1
A3CFNUD7VR2E1E,810,0
A3TSHG5R492EHU,811,0
A3QJWBEC5A5OEG,811,1
A243EPKB9EW005,811,1
AF3G0V1QQAU80,811,0
A1SCNO7L71ITFY,811,1
A2H3M1JVY991Q3,812,1
A2QNS7MODF0A2N,812,0
A3TSHG5R492EHU,812,0
A1SCNO7L71ITFY,812,0
A14PY6OO6SQ3K0,812,1
A2QNS7MODF0A2N,813,0
A3TSHG5R492EHU,813,0
A2NBP5OTOYX3WK,813,0
A1SCNO7L71ITFY,813,0
A14PY6OO6SQ3K0,813,1
A3CFNUD7VR2E1E,814,1
A1YW00TFC187CC,814,1
A2QNS7MODF0A2N,814,1
A1SCNO7L71ITFY,814,1
A3TSHG5R492EHU,814,0
A3CFNUD7VR2E1E,815,0
A3TSHG5R492EHU,815,0
A1SCNO7L71ITFY,815,0
A1PRKAHPVVX025,815,0
AF3G0V1QQAU80,815,0
A2QNS7MODF0A2N,816,0
A1YW00TFC187CC,816,1
A1SCNO7L71ITFY,816,0
A3TSHG5R492EHU,816,0
A3CFNUD7VR2E1E,816,1
A3TSHG5R492EHU,817,0
A3CFNUD7VR2E1E,817,0
A39LJRF4LGAIX5,817,0
A2P37651146LL5,817,0
A2QNS7MODF0A2N,817,1
A14PY6OO6SQ3K0,818,0
A1SCNO7L71ITFY,818,0
A3TSHG5R492EHU,818,0
A2H3M1JVY991Q3,818,1
A3CFNUD7VR2E1E,818,0
A29PMRCRJ7Q9ZD,819,0
A3TSHG5R492EHU,819,0
A2P37651146LL5,819,0
A1SCNO7L71ITFY,819,0
A2QNS7MODF0A2N,819,0
A3TSHG5R492EHU,820,0
A1PRKAHPVVX025,820,1
AF3G0V1QQAU80,820,1
A1SCNO7L71ITFY,820,0
A3D8YDQP3CFFT,820,0
