worker,task,answer
ARX0S1CIDJLOX,721,1
A3QTDW5WP4GFKV,721,1
A3OZ8KF0HWSVWK,721,1
A3U1K9X1LXA5JA,721,1
A3TSHG5R492EHU,721,0
A2460QZM5TZC4V,722,0
A3TSHG5R492EHU,722,0
A2H3M1JVY991Q3,722,0
A1C8QK1FPEOOZN,722,0
A2QNS7MODF0A2N,722,0
A1SCNO7L71ITFY,723,0
AADB14P6ZCSOC,723,0
A3TSHG5R492EHU,723,0
A2H3M1JVY991Q3,723,0
A29PMRCRJ7Q9ZD,723,0
A1YW00TFC187CC,724,0
A3QTDW5WP4GFKV,724,1
A1SCNO7L71ITFY,724,0
A29PMRCRJ7Q9ZD,724,1
A2460QZM5TZC4V,724,1
A3TSHG5R492EHU,725,0
A1SCNO7L71ITFY,725,0
A2QNS7MODF0A2N,725,0
ARX0S1CIDJLOX,725,0
A39LJRF4LGAIX5,725,0
A3TSHG5R492EHU,726,0
A17G2QHR8AH5VV,726,0
ARX0S1CIDJLOX,726,0
A1OI81FMMZ26J7,726,0
A1SCNO7L71ITFY,726,0
A3TSHG5R492EHU,727,0
A29PMRCRJ7Q9ZD,727,0
A3OZ8KF0HWSVWK,727,0
AF3G0V1QQAU80,727,0
A1SCNO7L71ITFY,727,0
A2NBP5OTOYX3WK,728,0
A2QNS7MODF0A2N,728,0
A17G2QHR8AH5VV,728,0
A2H3M1JVY991Q3,728,0
A1SCNO7L71ITFY,728,0
A1NQT28GZTFLGA,729,0
A2F0NZQ8F9ON8C,729,0
A2QNS7MODF0A2N,729,0
A3OZ8KF0HWSVWK,729,0
A3TSHG5R492EHU,729,0
A1SCNO7L71ITFY,730,0
A3TSHG5R492EHU,730,0
A2H3M1JVY991Q3,730,1
A9K49S97N9S9Y,730,0
A2QNS7MODF0A2N,730,0
A3TSHG5R492EHU,731,0
A26UFW98CIYDOI,731,0
A3CMYDBINK8ZS2,731,0
A3P08N6X9HDJ2V,731,0
A29PMRCRJ7Q9ZD,731,0
A1YW00TFC187CC,732,0
A3TSHG5R492EHU,732,0
A1SCNO7L71ITFY,732,0
A25JF6K0WTD7RD,732,0
A1OI81FMMZ26J7,732,0
A1SCNO7L71ITFY,733,0
A2QNS7MODF0A2N,733,0
A1YW00TFC187CC,733,0
A3P08N6X9HDJ2V,733,0
A3TSHG5R492EHU,733,0
A2F0NZQ8F9ON8C,734,1
A2NBP5OTOYX3WK,734,0
A1SCNO7L71ITFY,734,1
A1OI81FMMZ26J7,734,1
A3TSHG5R492EHU,734,1
A3TSHG5R492EHU,735,0
A1SCNO7L71ITFY,735,1
A39LJRF4LGAIX5,735,0
AF3G0V1QQAU80,735,1
A3SWVCOJPJM7KQ,735,1
ARX0S1CIDJLOX,736,0
A1E3MS4AD1WM8V,736,0
A29PMRCRJ7Q9ZD,736,0
A3OZ8KF0HWSVWK,736,0
A2QNS7MODF0A2N,736,0
A29PMRCRJ7Q9ZD,737,0
A1YW00TFC187CC,737,0
A2H3M1JVY991Q3,737,1
A52AHJEUWFSA2,737,1
A3TSHG5R492EHU,737,0
A29PMRCRJ7Q9ZD,738,1
A1SCNO7L71ITFY,738,0
A3OZ8KF0HWSVWK,738,0
A32JS1R9V5LB78,738,0
A2NBP5OTOYX3WK,738,0
A2NBP5OTOYX3WK,739,1
A3OZ8KF0HWSVWK,739,1
A20JR0E01UKKDC,739,1
A1264GOK2Z3WSE,739,1
A17G2QHR8AH5VV,739,1
A29PMRCRJ7Q9ZD,740,0
ARX0S1CIDJLOX,740,0
A3CFNUD7VR2E1E,740,0
A3OZ8KF0HWSVWK,740,0
A3TSHG5R492EHU,740,0
