worker,task,answer
A3U1K9X1LXA5JA,671,0
A29PMRCRJ7Q9ZD,671,0
A2NBP5OTOYX3WK,671,0
AJWKHL2B85PZ9,671,0
A1C8QK1FPEOOZN,671,0
A32JS1R9V5LB78,672,1
ARX0S1CIDJLOX,672,0
A1OHONE0FHXNA,672,0
A2NBP5OTOYX3WK,672,0
A3TSHG5R492EHU,672,0
A17G2QHR8AH5VV,673,0
A1SCNO7L71ITFY,673,0
A3OZ8KF0HWSVWK,673,0
A1OI81FMMZ26J7,673,0
A2H3M1JVY991Q3,673,0
A2U3EWDHMY526T,674,0
A37TAQZGFFIPF6,674,0
A2NBP5OTOYX3WK,674,1
A3QTDW5WP4GFKV,674,1
A2F0NZQ8F9ON8C,674,1
A1YW00TFC187CC,675,1
A32JS1R9V5LB78,675,0
A1SCNO7L71ITFY,675,0
A29PMRCRJ7Q9ZD,675,1
A3TSHG5R492EHU,675,0
A2H3M1JVY991Q3,676,0
ARX0S1CIDJLOX,676,0
A1SCNO7L71ITFY,676,0
A3TSHG5R492EHU,676,0
A3U1K9X1LXA5JA,676,0
A3TSHG5R492EHU,677,0
A2QNS7MODF0A2N,677,0
A2NBP5OTOYX3WK,677,0
A3QTDW5WP4GFKV,677,0
A29PMRCRJ7Q9ZD,677,0
A2F0NZQ8F9ON8C,678,1
A3U1K9X1LXA5JA,678,1
A29PMRCRJ7Q9ZD,678,1
A2NBP5OTOYX3WK,678,1
A17G2QHR8AH5VV,678,0
A2F0NZQ8F9ON8C,679,1
A3TSHG5R492EHU,679,0
A2460QZM5TZC4V,679,1
A37TAQZGFFIPF6,679,1
A3HQX4BG2WZFTU,679,1
A39LJRF4LGAIX5,680,0
A3TSHG5R492EHU,680,0
A2N2KQXUPLNDWI,680,0
A1SCNO7L71ITFY,680,0
A2YBJXNHCSQ5PL,680,0
