worker,task,answer
A2H3M1JVY991Q3,761,0
A2SB5KUOAGU70U,761,0
A2N2KQXUPLNDWI,761,0
A1SCNO7L71ITFY,761,0
A3QTDW5WP4GFKV,761,0
A29PMRCRJ7Q9ZD,762,0
A37TAQZGFFIPF6,762,0
A3P08N6X9HDJ2V,762,0
A2H3M1JVY991Q3,762,1
A3TSHG5R492EHU,762,0
A3P08N6X9HDJ2V,763,1
A1SCNO7L71ITFY,763,1
A3TSHG5R492EHU,763,1
A29PMRCRJ7Q9ZD,763,1
A17G2QHR8AH5VV,763,0
A3QTDW5WP4GFKV,764,0
A1SCNO7L71ITFY,764,0
A3TSHG5R492EHU,764,0
A1C8QK1FPEOOZN,764,0
A3OZ8KF0HWSVWK,764,0
A29PMRCRJ7Q9ZD,765,1
A3TSHG5R492EHU,765,0
AADB14P6ZCSOC,765,1
A3QTDW5WP4GFKV,765,0
A2QNS7MODF0A2N,765,0
A2NBP5OTOYX3WK,766,0
A1YW00TFC187CC,766,0
A3TSHG5R492EHU,766,0
A37TAQZGFFIPF6,766,0
A17G2QHR8AH5VV,766,0
A3OZ8KF0HWSVWK,767,0
A3TSHG5R492EHU,767,0
A29PMRCRJ7Q9ZD,767,0
A2NBP5OTOYX3WK,767,0
A1YW00TFC187CC,767,0
A29PMRCRJ7Q9ZD,768,1
A39PPFQ1L7N6OQ,768,1
A17G2QHR8AH5VV,768,0
A3TSHG5R492EHU,768,0
A1OI81FMMZ26J7,768,1
A1YW00TFC187CC,769,0
A3TSHG5R492EHU,769,0
A1OI81FMMZ26J7,769,0
A3HQX4BG2WZFTU,769,0
AF3G0V1QQAU80,769,0
A29PMRCRJ7Q9ZD,770,0
A2NBP5OTOYX3WK,770,0
A32JS1R9V5LB78,770,0
A3KUOOJQ1Y4QC0,770,1
AADB14P6ZCSOC,770,0
A37TAQZGFFIPF6,771,0
A2QNS7MODF0A2N,771,0
A3QTDW5WP4GFKV,771,0
A2F0NZQ8F9ON8C,771,0
A3TSHG5R492EHU,771,1
ARX0S1CIDJLOX,772,1
A1SCNO7L71ITFY,772,1
A2QNS7MODF0A2N,772,1
A2460QZM5TZC4V,772,1
A1YW00TFC187CC,772,1
A1C8QK1FPEOOZN,773,0
A3QTDW5WP4GFKV,773,0
A29PMRCRJ7Q9ZD,773,0
A3TSHG5R492EHU,773,0
A2460QZM5TZC4V,773,0
A3TSHG5R492EHU,774,1
A1SCNO7L71ITFY,774,1
A1YW00TFC187CC,774,0
A17G2QHR8AH5VV,774,0
A29PMRCRJ7Q9ZD,774,1
A1YW00TFC187CC,775,0
A2QNS7MODF0A2N,775,0
A1SCNO7L71ITFY,775,0
A3TSHG5R492EHU,775,0
A1C8QK1FPEOOZN,775,0
A3TSHG5R492EHU,776,0
A14PY6OO6SQ3K0,776,0
ARX0S1CIDJLOX,776,0
A9K49S97N9S9Y,776,0
A2QNS7MODF0A2N,776,0
A2F0NZQ8F9ON8C,777,1
A3U1K9X1LXA5JA,777,1
A1OI81FMMZ26J7,777,1
A3TSHG5R492EHU,777,1
A2460QZM5TZC4V,777,1
A3TSHG5R492EHU,778,0
ARESAM9NV8479,778,0
A2H3M1JVY991Q3,778,1
A2QNS7MODF0A2N,778,0
A2NBP5OTOYX3WK,778,0
A3TSHG5R492EHU,779,0
A2H3M1JVY991Q3,779,1
A2P37651146LL5,779,0
A29PMRCRJ7Q9ZD,779,0
ARX0S1CIDJLOX,779,0
A3QJWBEC5A5OEG,780,0
A3OZ8KF0HWSVWK,780,0
A17RJ1RVSJ6Z9Y,780,1
A3TSHG5R492EHU,780,0
A2QNS7MODF0A2N,780,0
