worker,task,answer
A17G2QHR8AH5VV,200,0
AADB14P6ZCSOC,200,1
A29PMRCRJ7Q9ZD,201,0
AADB14P6ZCSOC,204,1
A29PMRCRJ7Q9ZD,204,1
A17G2QHR8AH5VV,404,0
A17G2QHR8AH5VV,406,0
A2H3M1JVY991Q3,406,0
A2D2UXKO4AWBO8,407,1
A2H3M1JVY991Q3,407,1
AB5C1BRQTC19Q,407,1
A2H3M1JVY991Q3,210,1
A29PMRCRJ7Q9ZD,210,1
A3KUOOJQ1Y4QC0,421,0
A29PMRCRJ7Q9ZD,421,0
A2H3M1JVY991Q3,428,0
A29PMRCRJ7Q9ZD,428,0
A17G2QHR8AH5VV,447,0
A29PMRCRJ7Q9ZD,447,1
A29PMRCRJ7Q9ZD,448,0
A17G2QHR8AH5VV,450,0
A2H3M1JVY991Q3,224,0
A29PMRCRJ7Q9ZD,224,0
A29PMRCRJ7Q9ZD,453,0
A2H3M1JVY991Q3,453,0
AADB14P6ZCSOC,455,0
A39LJRF4LGAIX5,455,0
A17G2QHR8AH5VV,456,0
A2H3M1JVY991Q3,456,0
A39PPFQ1L7N6OQ,456,1
A29PMRCRJ7Q9ZD,226,1
A17G2QHR8AH5VV,458,0
A29PMRCRJ7Q9ZD,236,1
A17G2QHR8AH5VV,246,0
A2H3M1JVY991Q3,246,0
A17G2QHR8AH5VV,472,0
A2H3M1JVY991Q3,487,0
A2H3M1JVY991Q3,492,1
A29PMRCRJ7Q9ZD,492,1
A17G2QHR8AH5VV,492,0
A1E3MS4AD1WM8V,265,0
A2H3M1JVY991Q3,265,0
A17G2QHR8AH5VV,265,0
A17G2QHR8AH5VV,509,0
A29PMRCRJ7Q9ZD,511,0
A2H3M1JVY991Q3,520,1
A39BQD05T7ALEG,285,1
AADB14P6ZCSOC,285,1
A17G2QHR8AH5VV,285,0
A17G2QHR8AH5VV,543,0
A17G2QHR8AH5VV,553,1
A2H3M1JVY991Q3,553,1
A2H3M1JVY991Q3,593,0
A2H3M1JVY991Q3,599,1
A36N8WJKIGNKT0,302,1
A2H3M1JVY991Q3,313,1
A29PMRCRJ7Q9ZD,338,0
A17G2QHR8AH5VV,343,0
AB5C1BRQTC19Q,358,1
A29PMRCRJ7Q9ZD,358,0
A2H3M1JVY991Q3,393,1
A29PMRCRJ7Q9ZD,393,1
A29PMRCRJ7Q9ZD,611,1
A29PMRCRJ7Q9ZD,614,1
A39LJRF4LGAIX5,614,0
A29PMRCRJ7Q9ZD,644,0
A3U5GS55UEF5C8,650,1
A29PMRCRJ7Q9ZD,650,1
A39LJRF4LGAIX5,655,1
A29PMRCRJ7Q9ZD,660,0
A29PMRCRJ7Q9ZD,666,1
A17G2QHR8AH5VV,687,0
A2H3M1JVY991Q3,687,1
A17G2QHR8AH5VV,705,0
A29PMRCRJ7Q9ZD,705,1
A2H3M1JVY991Q3,705,1
A2H3M1JVY991Q3,710,0
A17G2QHR8AH5VV,717,0
A29PMRCRJ7Q9ZD,742,1
A29PMRCRJ7Q9ZD,761,0
A2H3M1JVY991Q3,761,1
A29PMRCRJ7Q9ZD,766,0
A17G2QHR8AH5VV,790,1
A3U5GS55UEF5C8,790,0
A17G2QHR8AH5VV,63,0
A2H3M1JVY991Q3,63,0
A29PMRCRJ7Q9ZD,85,0
A29PMRCRJ7Q9ZD,98,1
A2H3M1JVY991Q3,106,1
A29PMRCRJ7Q9ZD,111,1
A17G2QHR8AH5VV,116,0
A29PMRCRJ7Q9ZD,116,0
A2IGRNX80F2BRD,127,1
A2H3M1JVY991Q3,135,1
AB5C1BRQTC19Q,135,1
A2H3M1JVY991Q3,136,0
A2H3M1JVY991Q3,811,1
A39LJRF4LGAIX5,816,0
A39LJRF4LGAIX5,159,0
A29PMRCRJ7Q9ZD,159,0
A2H3M1JVY991Q3,827,0
A29PMRCRJ7Q9ZD,837,0
A39LJRF4LGAIX5,845,1
AQ3M9XJK8WOII,845,0
A2H3M1JVY991Q3,857,1
A29PMRCRJ7Q9ZD,863,0
A2H3M1JVY991Q3,863,1
A39LJRF4LGAIX5,929,0
AB5C1BRQTC19Q,932,1
A29PMRCRJ7Q9ZD,941,0
A3QJWBEC5A5OEG,955,1
A29PMRCRJ7Q9ZD,970,1
