worker,task,answer
A3TSHG5R492EHU,901,0
A1SCNO7L71ITFY,901,1
A25JF6K0WTD7RD,901,1
A29PMRCRJ7Q9ZD,901,1
A3U5GS55UEF5C8,901,1
A29PMRCRJ7Q9ZD,902,0
A3TSHG5R492EHU,902,0
AF3G0V1QQAU80,902,0
A9K49S97N9S9Y,902,0
A2QNS7MODF0A2N,902,0
A3QJWBEC5A5OEG,903,0
A14PY6OO6SQ3K0,903,0
A2H3M1JVY991Q3,903,1
A1SCNO7L71ITFY,903,0
A3TSHG5R492EHU,903,0
A1SCNO7L71ITFY,904,0
A3SWVCOJPJM7KQ,904,0
A2QNS7MODF0A2N,904,0
A25JF6K0WTD7RD,904,0
A3TSHG5R492EHU,904,0
A9K49S97N9S9Y,905,0
A2H3M1JVY991Q3,905,1
A243EPKB9EW005,905,0
A3TSHG5R492EHU,905,0
A3CFNUD7VR2E1E,905,0
A39LJRF4LGAIX5,906,1
A2QNS7MODF0A2N,906,0
A1SCNO7L71ITFY,906,1
A2H3M1JVY991Q3,906,1
A3TSHG5R492EHU,906,0
A3TSHG5R492EHU,907,0
A2H3M1JVY991Q3,907,1
A9K49S97N9S9Y,907,1
A1SCNO7L71ITFY,907,1
A2QNS7MODF0A2N,907,0
A3P08N6X9HDJ2V,908,0
A1YW00TFC187CC,908,0
A1264GOK2Z3WSE,908,0
A3TSHG5R492EHU,908,0
A243EPKB9EW005,908,0
A3CFNUD7VR2E1E,909,0
A2QNS7MODF0A2N,909,0
A1YW00TFC187CC,909,0
A3QJWBEC5A5OEG,909,0
A3TSHG5R492EHU,909,0
AF3G0V1QQAU80,910,1
A3TSHG5R492EHU,910,0
A3CFNUD7VR2E1E,910,0
A2QNS7MODF0A2N,910,0
A296F95XZ8N4S6,910,0
