worker,task,answer
A1SCNO7L71ITFY,691,0
A3TSHG5R492EHU,691,0
A17G2QHR8AH5VV,691,0
A20JR0E01UKKDC,691,0
A2460QZM5TZC4V,691,0
A3HQX4BG2WZFTU,692,0
A17G2QHR8AH5VV,692,0
A3OZ8KF0HWSVWK,692,0
A2460QZM5TZC4V,692,0
A1TTA3N401CZTS,692,0
A3OZ8KF0HWSVWK,693,0
A2H3M1JVY991Q3,693,0
A17G2QHR8AH5VV,693,0
A2SB5KUOAGU70U,693,0
A29PMRCRJ7Q9ZD,693,0
A17G2QHR8AH5VV,694,0
A29PMRCRJ7Q9ZD,694,0
A2460QZM5TZC4V,694,0
AADB14P6ZCSOC,694,0
A2H3M1JVY991Q3,694,0
A37TAQZGFFIPF6,695,1
AB5C1BRQTC19Q,695,1
A3TSHG5R492EHU,695,0
A1YW00TFC187CC,695,1
A3OZ8KF0HWSVWK,695,1
A3OZ8KF0HWSVWK,696,1
A1OI81FMMZ26J7,696,0
A1C8QK1FPEOOZN,696,0
A2NBP5OTOYX3WK,696,1
A3TSHG5R492EHU,696,0
A3TSHG5R492EHU,697,0
A3SWVCOJPJM7KQ,697,0
A9K49S97N9S9Y,697,0
A3CFNUD7VR2E1E,697,0
A1SCNO7L71ITFY,697,0
A2F0NZQ8F9ON8C,698,0
A2QNS7MODF0A2N,698,0
A37TAQZGFFIPF6,698,0
A29PMRCRJ7Q9ZD,698,0
A3TSHG5R492EHU,698,0
A1SCNO7L71ITFY,699,0
A3TSHG5R492EHU,699,0
A3CFNUD7VR2E1E,699,0
A3P08N6X9HDJ2V,699,1
A2N2KQXUPLNDWI,699,0
A3TSHG5R492EHU,700,0
A1OI81FMMZ26J7,700,0
A1SCNO7L71ITFY,700,0
A2QNS7MODF0A2N,700,0
A37TAQZGFFIPF6,700,0
