task,truth
26,0
82,0
140,0
145,0
170,0
227,1
239,0
241,0
248,1
260,0
283,0
289,0
327,0
337,0
406,0
420,0
484,0
506,0
552,0
564,0
572,0
591,0
594,0
599,1
611,0
612,0
617,0
621,0
626,0
649,0
657,0
670,0
694,0
699,0
706,0
713,1
720,0
721,0
724,0
727,0
736,0
803,0
849,0
851,0
869,0
894,0
926,0
953,0
958,0
964,0
975,0
988,1
990,0
1015,0
1034,1
1041,0
1050,0
1059,0
1068,0
1109,0
1124,0
1168,0
1225,0
1273,0
1285,0
1304,0
1311,0
1340,1
1360,0
1376,0
1403,0
1422,0
1436,0
1438,0
1443,0
1473,0
1483,0
1517,1
1519,0
1538,0
1556,0
1566,0
1579,0
1594,0
1639,0
1657,0
1670,0
1672,0
1716,1
1736,0
1737,0
1773,1
1783,0
1812,0
1819,0
1844,0
1864,0
1869,0
1907,0
1942,0
