task,truth
7,0
28,0
32,0
56,0
110,0
128,0
137,0
146,0
167,0
186,0
218,0
240,1
250,0
265,0
290,0
298,0
301,0
314,0
328,0
373,0
376,0
379,0
401,0
424,0
425,0
430,0
452,0
457,0
460,0
500,0
502,0
504,0
519,0
521,0
618,0
619,0
628,0
634,0
651,0
690,0
717,0
771,0
779,0
781,0
783,0
787,0
838,0
846,0
912,1
924,0
989,0
1002,0
1014,0
1019,0
1029,1
1035,0
1071,0
1112,0
1117,0
1126,0
1128,0
1137,0
1164,0
1169,0
1189,0
1228,0
1249,0
1257,1
1260,0
1274,0
1298,0
1330,1
1352,0
1378,0
1437,0
1463,1
1485,0
1490,0
1531,1
1555,0
1576,0
1585,0
1614,0
1621,0
1629,0
1658,0
1677,0
1765,0
1795,1
1810,0
1814,0
1826,1
1843,0
1865,0
1893,0
1920,0
1936,0
1956,0
1983,0
1985,0
