task,truth
10,0
54,0
92,0
133,0
155,0
160,0
169,0
173,0
176,0
194,0
285,0
303,0
315,0
335,0
340,0
354,0
392,0
410,0
437,0
458,0
476,0
496,0
531,0
598,0
609,0
659,0
664,0
669,0
684,0
753,0
758,0
765,0
789,0
799,0
887,1
889,0
903,0
904,0
910,0
915,0
930,0
943,0
952,0
961,0
966,1
974,1
981,0
984,0
1005,0
1020,0
1053,0
1067,0
1078,0
1102,0
1121,0
1122,1
1135,0
1140,0
1171,0
1173,1
1179,0
1206,0
1209,1
1229,0
1232,0
1245,0
1253,1
1307,0
1324,0
1328,0
1349,0
1361,0
1375,0
1423,0
1426,1
1476,0
1515,0
1534,0
1543,0
1600,0
1612,0
1626,0
1635,0
1681,0
1696,0
1711,0
1712,0
1723,0
1733,0
1741,0
1780,1
1825,1
1856,0
1889,1
1906,0
1910,0
1917,0
1970,1
1972,0
1978,0
