task,truth
0,0
29,0
31,0
47,0
70,0
98,0
121,0
171,0
195,0
208,0
233,1
235,0
245,0
246,0
259,0
261,0
275,0
366,0
375,0
383,0
405,1
426,0
439,0
492,0
561,0
636,0
637,0
685,1
692,0
700,0
731,1
811,0
828,0
845,0
868,0
871,0
925,0
957,0
976,0
1012,0
1056,0
1072,0
1079,1
1092,0
1098,0
1099,1
1100,0
1127,0
1132,0
1172,0
1181,0
1188,0
1204,0
1212,0
1218,0
1227,0
1241,0
1279,0
1280,0
1325,0
1334,0
1338,0
1390,0
1397,0
1400,0
1442,0
1449,0
1451,0
1467,0
1468,0
1492,0
1505,0
1510,0
1513,0
1547,0
1558,0
1559,0
1580,0
1605,0
1611,0
1661,0
1673,0
1676,0
1701,0
1717,0
1729,1
1800,0
1827,0
1835,0
1873,0
1878,0
1885,0
1912,0
1918,0
1940,0
1953,1
1960,1
1965,0
1967,1
1976,1
