task,truth
36,0
41,0
46,0
49,0
57,1
108,0
115,0
127,0
151,0
152,0
168,1
187,0
192,0
205,0
206,0
215,0
257,1
288,0
292,0
297,0
312,0
330,0
349,1
356,0
396,0
428,0
471,0
505,0
520,0
541,0
543,0
558,0
576,0
578,0
590,0
658,0
695,0
715,0
718,0
761,0
767,0
800,0
826,0
833,0
875,0
919,0
940,0
965,0
968,0
973,0
1009,0
1011,0
1055,0
1058,0
1063,1
1076,0
1077,0
1123,0
1133,0
1151,0
1153,0
1163,0
1185,0
1197,0
1205,0
1226,0
1237,0
1301,0
1308,0
1310,0
1366,0
1368,1
1407,0
1461,0
1469,1
1480,0
1481,1
1540,0
1548,0
1561,0
1569,0
1581,0
1592,0
1607,0
1617,0
1624,0
1694,0
1720,0
1748,0
1756,0
1761,0
1794,0
1802,0
1830,0
1859,0
1860,0
1861,1
1969,0
1979,0
1981,0
