task,truth
42,0
43,0
69,0
76,1
120,0
132,0
150,0
179,1
187,0
189,0
191,0
195,0
203,0
231,0
249,0
321,1
324,0
343,0
351,0
353,0
357,0
390,0
394,0
396,0
431,0
465,0
488,0
534,0
540,0
551,0
567,0
590,0
591,0
596,0
598,0
604,0
608,0
621,0
625,0
640,0
656,0
681,0
687,1
694,0
695,0
709,0
721,0
784,0
788,0
814,1
824,0
848,0
849,0
853,0
883,0
902,0
937,0
944,0
1004,1
1037,0
1084,0
1130,0
1135,0
1159,0
1175,1
1186,0
1192,0
1215,0
1244,0
1259,0
1262,0
1293,0
1305,0
1329,1
1331,0
1385,0
1391,0
1414,0
1419,0
1423,0
1435,0
1448,0
1459,0
1494,0
1508,0
1527,0
1533,1
1610,0
1658,0
1665,0
1671,0
1694,0
1696,0
1697,0
1795,1
1857,1
1896,1
1910,0
1923,0
1934,0
