task,truth
52,1
72,0
73,0
91,0
176,0
183,0
240,1
268,0
269,0
270,0
297,0
323,0
326,0
382,0
388,1
392,0
415,0
461,0
467,0
468,0
492,0
513,0
530,0
536,0
552,0
651,0
663,0
666,0
674,0
731,1
745,0
759,0
762,1
763,1
807,0
818,0
850,0
870,0
872,0
986,0
1013,1
1024,0
1086,0
1090,1
1105,0
1120,0
1125,0
1156,0
1168,0
1210,0
1232,0
1247,0
1260,0
1266,1
1268,0
1270,0
1292,0
1295,0
1347,0
1358,0
1361,0
1364,0
1392,0
1397,0
1412,1
1442,0
1446,0
1451,0
1471,0
1497,0
1502,0
1509,0
1519,0
1525,0
1551,0
1555,0
1573,0
1608,0
1628,0
1662,1
1663,0
1692,0
1698,0
1703,0
1729,1
1731,0
1758,0
1796,0
1801,0
1810,0
1871,1
1883,0
1884,0
1888,0
1892,0
1922,0
1929,0
1932,0
1987,0
1999,1
