task,truth
4,0
90,0
115,0
122,0
180,0
219,0
228,1
254,0
256,0
260,0
273,0
277,0
300,0
345,0
383,0
386,0
458,0
490,0
541,0
550,0
594,0
605,0
610,0
615,0
617,0
618,0
641,0
649,0
700,0
701,0
751,0
753,0
794,0
796,0
798,0
817,1
838,0
846,0
894,0
915,0
941,0
950,0
960,0
963,0
982,0
1030,1
1054,0
1057,0
1060,0
1077,0
1114,0
1133,0
1148,0
1189,0
1201,0
1252,0
1263,1
1269,0
1281,0
1282,1
1288,0
1297,0
1301,0
1304,0
1320,0
1375,0
1377,0
1406,0
1411,0
1432,0
1458,0
1465,0
1483,0
1496,1
1499,0
1528,0
1532,0
1541,0
1559,0
1563,0
1588,0
1633,0
1635,0
1645,0
1647,0
1652,0
1670,0
1702,0
1720,0
1728,0
1744,0
1768,0
1770,0
1784,0
1805,0
1836,0
1881,0
1900,0
1943,0
1996,0
