task,truth
8,0
13,1
18,0
47,0
89,0
117,1
144,1
177,1
205,0
281,0
302,1
303,0
340,0
341,0
387,1
395,0
402,0
405,1
411,0
428,0
446,0
499,0
501,0
515,0
532,0
535,0
544,0
563,1
595,0
626,0
631,0
645,0
670,0
679,0
689,0
743,0
760,0
770,1
776,0
777,0
797,0
806,0
842,0
862,0
874,1
882,0
892,0
896,1
936,0
972,0
978,0
980,0
1006,0
1011,0
1059,0
1092,0
1137,0
1141,0
1163,0
1176,0
1207,0
1212,0
1217,0
1224,0
1228,0
1243,0
1253,1
1319,1
1326,0
1327,0
1332,0
1336,0
1337,1
1456,0
1480,0
1510,0
1577,0
1619,0
1626,0
1631,1
1689,0
1695,0
1701,0
1706,0
1718,0
1765,0
1774,0
1781,0
1818,0
1829,0
1858,0
1866,0
1873,0
1874,0
1891,0
1903,0
1940,0
1941,0
1942,0
1970,1
