task,truth
9,0
93,0
98,0
112,0
124,0
126,0
129,0
165,0
190,0
280,0
286,1
317,0
334,0
342,0
358,0
400,0
406,0
421,0
470,0
482,1
495,0
500,0
504,0
518,0
549,0
580,0
624,0
671,0
690,0
723,0
732,0
749,1
768,0
791,0
801,0
808,1
823,0
836,0
857,0
885,0
922,0
1025,0
1027,0
1031,0
1032,1
1035,0
1040,1
1041,0
1049,0
1061,1
1094,0
1118,0
1139,0
1143,1
1158,1
1165,0
1167,0
1191,0
1197,0
1227,0
1237,0
1239,0
1256,0
1290,0
1303,1
1313,0
1314,0
1334,0
1354,0
1366,0
1371,0
1379,0
1408,0
1427,0
1434,0
1463,1
1478,0
1526,0
1550,0
1583,0
1598,0
1620,0
1636,0
1659,0
1737,0
1761,0
1766,0
1769,0
1783,0
1789,1
1820,1
1832,0
1861,1
1862,0
1895,0
1897,0
1917,0
1919,0
1949,0
1966,0
