task,truth
1,1
10,0
12,0
14,0
78,1
79,0
108,0
162,0
196,0
199,0
220,0
250,0
263,0
287,0
328,0
346,0
354,0
381,0
385,0
413,0
427,0
457,0
460,0
469,1
479,0
483,0
486,0
508,0
525,0
533,0
561,0
573,0
575,0
579,0
601,0
603,0
622,0
675,0
680,0
686,0
710,0
733,0
752,0
799,0
837,0
873,0
880,0
942,0
951,0
954,0
1021,1
1064,0
1066,0
1070,0
1100,0
1107,0
1117,0
1151,0
1157,0
1160,0
1164,0
1238,0
1271,1
1279,0
1296,0
1299,0
1316,0
1378,0
1400,0
1464,0
1479,0
1484,0
1514,0
1524,0
1558,0
1564,0
1594,0
1641,0
1650,0
1664,0
1666,0
1690,0
1713,1
1716,1
1726,1
1739,0
1742,0
1753,0
1780,1
1787,0
1794,0
1831,0
1839,0
1842,0
1852,0
1905,1
1948,0
1956,0
1971,0
1991,0
