task,truth
14,0
31,0
32,0
40,0
51,0
94,0
95,0
96,0
119,0
125,0
160,0
165,0
198,0
209,0
213,0
214,1
221,0
228,1
253,0
258,0
263,0
292,0
300,0
305,0
312,0
341,0
371,0
403,0
406,0
447,0
456,0
458,0
498,0
509,0
512,0
568,1
574,0
611,0
629,0
662,0
664,0
673,0
685,1
718,0
720,0
787,0
802,0
845,0
903,0
924,0
948,0
949,0
959,0
960,0
961,0
979,0
1014,0
1022,0
1023,0
1044,0
1058,0
1066,0
1082,0
1097,0
1122,1
1162,0
1238,0
1239,0
1266,1
1353,1
1354,0
1361,0
1415,0
1438,0
1464,0
1477,0
1492,0
1502,0
1529,1
1551,0
1571,0
1635,0
1709,0
1713,1
1725,0
1758,0
1782,0
1784,0
1791,1
1814,0
1824,0
1834,0
1880,0
1901,0
1919,0
1925,0
1930,0
1965,0
1986,0
1987,0
