task,truth
78,1
115,0
127,0
138,0
139,0
202,0
215,0
270,0
290,0
335,0
379,0
410,0
411,0
412,0
426,0
433,0
451,1
468,0
494,0
500,0
510,0
514,1
540,0
551,0
556,0
560,0
567,0
570,0
603,0
621,0
630,0
641,0
646,0
693,0
716,0
725,0
727,0
739,0
765,0
792,0
824,0
946,0
994,0
996,0
998,0
1013,1
1029,1
1036,0
1040,1
1083,0
1092,0
1105,0
1151,0
1221,1
1228,0
1253,1
1279,0
1281,0
1296,0
1314,0
1323,0
1324,0
1335,0
1349,0
1366,0
1383,0
1391,0
1393,0
1452,1
1478,0
1488,0
1533,1
1541,0
1542,0
1581,0
1582,0
1585,0
1600,0
1615,0
1618,0
1620,0
1669,0
1695,0
1707,0
1712,0
1715,1
1727,0
1734,0
1743,0
1764,0
1780,1
1805,0
1822,0
1823,1
1849,0
1864,0
1879,1
1924,1
1935,0
1956,0
