task,truth
0,0
6,0
13,1
15,0
19,0
38,0
57,1
118,0
136,0
162,0
206,0
227,1
241,0
259,0
310,1
316,1
336,0
352,0
402,0
407,0
471,0
476,0
489,0
522,0
523,0
524,0
538,0
550,0
553,0
557,0
558,0
563,1
608,0
612,0
617,0
619,0
627,0
653,0
655,0
677,0
698,0
712,0
732,0
740,0
746,0
782,0
835,0
859,0
867,1
878,0
889,0
940,0
950,0
956,0
986,0
1039,0
1068,0
1081,0
1108,0
1115,1
1137,0
1138,0
1147,0
1164,0
1165,0
1167,0
1205,0
1214,0
1284,0
1289,1
1297,0
1312,0
1317,0
1318,0
1333,0
1378,0
1425,0
1430,0
1432,0
1485,0
1491,1
1513,0
1516,0
1527,0
1531,1
1565,0
1575,0
1629,0
1646,0
1653,0
1719,1
1720,0
1774,0
1800,0
1836,0
1856,0
1939,0
1993,0
1996,0
1997,0
