task,truth
9,0
10,0
30,0
50,0
72,0
75,0
88,0
130,0
144,1
176,0
179,1
220,0
229,0
256,0
271,0
282,0
283,0
297,0
298,0
299,1
344,0
383,0
390,0
395,0
441,1
466,0
480,0
493,0
504,0
521,0
530,0
535,0
552,0
555,0
565,0
578,0
620,0
626,0
705,0
706,0
723,0
726,0
735,0
775,1
803,0
831,0
907,0
931,0
938,0
954,0
970,0
971,0
992,1
1047,0
1056,0
1060,0
1063,1
1070,0
1091,1
1126,0
1178,0
1187,1
1192,0
1195,0
1261,1
1285,0
1307,0
1321,0
1344,0
1375,0
1446,0
1472,0
1479,0
1493,0
1522,0
1543,0
1545,0
1547,0
1580,0
1583,0
1589,0
1590,0
1599,0
1607,0
1682,0
1697,0
1704,0
1730,0
1740,0
1772,0
1806,0
1811,1
1841,0
1872,0
1893,0
1954,0
1955,0
1972,0
1978,0
1983,0
