task,truth
67,0
101,1
112,0
116,0
196,0
216,0
237,0
240,1
254,0
275,0
303,0
322,0
329,0
357,0
360,0
364,0
369,0
404,0
470,0
491,0
518,0
562,0
590,0
594,0
625,0
632,0
640,0
643,0
689,0
734,0
757,0
766,0
778,0
861,0
865,0
870,0
881,0
888,0
932,0
934,0
945,1
953,0
974,1
975,0
978,0
985,1
997,0
1001,0
1012,0
1073,0
1084,0
1098,0
1119,1
1153,0
1155,1
1173,1
1174,0
1182,0
1190,0
1201,0
1207,0
1218,0
1222,0
1273,0
1306,1
1308,0
1310,0
1339,0
1342,0
1346,0
1352,0
1359,0
1380,0
1409,0
1433,0
1458,0
1506,0
1521,0
1537,0
1601,1
1642,0
1643,0
1647,0
1683,0
1694,0
1728,0
1765,0
1810,0
1827,0
1848,0
1871,1
1890,0
1891,0
1914,0
1932,0
1934,0
1960,1
1969,0
1971,0
1979,0
