worker,task,answer
A1IB9WML70CU89,20,0
A21A79J5ZWD42K,20,0
A28ZHJ9ASQ49IY,20,0
A2U0R4X38GUKZE,20,0
A31OCN4MNHUQ6W,20,0
A32W20KGQXS0LL,20,0
A37YC0D90LZF2M,20,1
A3FN8S0N5JNAL6,20,0
A3JEB66F98ZWH8,20,0
A3MU5NDVE8YATT,20,1
A1253FXHCZ9CWM,72,1
A153PKAL7OAY36,72,1
A1IB9WML70CU89,72,2
A1XFA0A9Z3LAZJ,72,2
A21A79J5ZWD42K,72,1
A2BTR0GQ5B5JI6,72,3
A2ITXTZLLTI4GO,72,2
A31OCN4MNHUQ6W,72,3
AJSJVK40F5HM6,72,2
AZSDW7JJL5VA7,72,2
A1253FXHCZ9CWM,73,1
A153PKAL7OAY36,73,1
A1IB9WML70CU89,73,2
A1XFA0A9Z3LAZJ,73,2
A21A79J5ZWD42K,73,0
A2BTR0GQ5B5JI6,73,3
A2ITXTZLLTI4GO,73,2
A31OCN4MNHUQ6W,73,2
AJSJVK40F5HM6,73,2
AZSDW7JJL5VA7,73,2
A153PKAL7OAY36,107,0
A1DCIXV1JC91MY,107,0
A21A79J5ZWD42K,107,0
A28ZHJ9ASQ49IY,107,0
A2FDPXPDSAUVUA,107,0
A2VL24C5P7Y3DJ,107,1
A32W20KGQXS0LL,107,0
A3GE97GX3OXJTW,107,0
AJSJVK40F5HM6,107,0
AQRPHU8V49305,107,0
A22C0PJUBFJTI0,118,3
A2BTR0GQ5B5JI6,118,3
A2DO3HBE5HGVEN,118,1
A2PQX03F0ZWXL3,118,0
A31OCN4MNHUQ6W,118,0
A32W20KGQXS0LL,118,3
A3IP9KYNZZ028B,118,3
AJSJVK40F5HM6,118,2
ALAGGMJ7UZZKJ,118,1
AZ1S5BIG5R6P6,118,0
A21A79J5ZWD42K,181,0
A2DO3HBE5HGVEN,181,0
A2ITXTZLLTI4GO,181,0
A2VL24C5P7Y3DJ,181,1
A31OCN4MNHUQ6W,181,0
A3477QYMFXUC4I,181,0
A3JMQDTEKRE5X6,181,0
A3MA9V9UPGCOK7,181,0
AHSMUWLIX8N2F,181,0
ATVALOQVDCMZW,181,0
A270HOAHEVIFW0,191,3
A2BTR0GQ5B5JI6,191,0
A2FDPXPDSAUVUA,191,3
A32W20KGQXS0LL,191,3
A3MU5NDVE8YATT,191,2
A4X14HN0F6KVW,191,3
A9WP6SZDU9LO8,191,3
AD2OL0K71JBJV,191,3
AHZGGN7YIKNZD,191,2
ATVALOQVDCMZW,191,3
A270HOAHEVIFW0,192,0
A2BTR0GQ5B5JI6,192,0
A2FDPXPDSAUVUA,192,0
A32W20KGQXS0LL,192,2
A3MU5NDVE8YATT,192,1
A4X14HN0F6KVW,192,3
A9WP6SZDU9LO8,192,1
AD2OL0K71JBJV,192,0
AHZGGN7YIKNZD,192,0
ATVALOQVDCMZW,192,1
A153PKAL7OAY36,214,0
A1IB9WML70CU89,214,0
A2U0R4X38GUKZE,214,0
A3220HG1O83HQ4,214,1
A3477QYMFXUC4I,214,0
A35GER5TWMH9VP,214,0
A3CVCNNNRNO03T,214,0
A3MA9V9UPGCOK7,214,0
A3MU5NDVE8YATT,214,2
ATVALOQVDCMZW,214,0
A153PKAL7OAY36,236,0
A2FDPXPDSAUVUA,236,0
A2PPUWIXQTM43F,236,0
A2PQX03F0ZWXL3,236,0
A31OCN4MNHUQ6W,236,0
A3C7AVL4R1C1J4,236,0
A3N8SU0BDM9N36,236,0
A3NN88JE3JU6SK,236,0
AS51L372B5DDV,236,0
AZSDW7JJL5VA7,236,0
A153PKAL7OAY36,238,1
A1JTOT0DWM6QGL,238,1
A22C0PJUBFJTI0,238,0
A31OCN4MNHUQ6W,238,0
A3FN8S0N5JNAL6,238,1
A3GE97GX3OXJTW,238,0
A3N8SU0BDM9N36,238,0
AOUMYCLO4I993,238,0
APYV9Y0DFZFVP,238,1
ATVALOQVDCMZW,238,0
A17OE8HU0QCX21,258,1
A1D0ITFKRWUYKZ,258,2
A1PAOT8DIO3LCM,258,1
A1PXXEOGQ76RNJ,258,0
A1U1IXJDVBVM7J,258,2
A21T6EF3XC7UMT,258,0
A25CRC4AZY5KC1,258,1
A2BTR0GQ5B5JI6,258,0
A2FDPXPDSAUVUA,258,1
A2ITXTZLLTI4GO,258,2
A3GE97GX3OXJTW,258,1
A3JMQDTEKRE5X6,258,2
A3MA9V9UPGCOK7,258,1
A3NN88JE3JU6SK,258,2
A3OHT85E1990AL,258,0
A4AD9ZMVU9SVA,258,0
AFI35062MR2XV,258,1
AMIFAMFOZSX8I,258,0
ANC9EWZTGN5HK,258,2
AVWJPWUEE3U4Q,258,1
A21A79J5ZWD42K,272,3
A25CRC4AZY5KC1,272,3
A28ZHJ9ASQ49IY,272,0
A2BTR0GQ5B5JI6,272,3
A2FDPXPDSAUVUA,272,3
A2VL24C5P7Y3DJ,272,1
A31OCN4MNHUQ6W,272,3
A35GER5TWMH9VP,272,3
A3FN8S0N5JNAL6,272,3
ATVALOQVDCMZW,272,3
