worker,task,answer
A1M60FEVB36X9U,23,0
A2VL24C5P7Y3DJ,23,1
A31OCN4MNHUQ6W,23,0
A3JMQDTEKRE5X6,23,0
A3MA9V9UPGCOK7,23,0
A3TQMCDEWBKG3S,23,0
ATVALOQVDCMZW,23,0
AVWJPWUEE3U4Q,23,0
A1XFA0A9Z3LAZJ,49,0
A23YQUBXZPKILZ,49,0
A28ZHJ9ASQ49IY,49,0
A2D9EHM5KYCKJW,49,0
A2ITXTZLLTI4GO,49,0
A3GE97GX3OXJTW,49,0
AJSJVK40F5HM6,49,0
AMOMADKDPO6R5,49,0
APYV9Y0DFZFVP,49,0
AZSDW7JJL5VA7,49,0
A21A79J5ZWD42K,55,0
A22C0PJUBFJTI0,55,0
A23YQUBXZPKILZ,55,0
A2BTR0GQ5B5JI6,55,0
A2DO3HBE5HGVEN,55,0
A31OCN4MNHUQ6W,55,0
A3MU5NDVE8YATT,55,1
ATFH1OABZJL68,55,0
ATVALOQVDCMZW,55,0
AZSDW7JJL5VA7,55,0
A21T6EF3XC7UMT,105,3
A2BTR0GQ5B5JI6,105,3
A2DO3HBE5HGVEN,105,3
A2PPUWIXQTM43F,105,3
A4X14HN0F6KVW,105,3
ALDSIOBRWMZSI,105,3
APYV9Y0DFZFVP,105,3
ARQCISK0K4ZGA,105,3
ATVALOQVDCMZW,105,3
AZSDW7JJL5VA7,105,3
A1H59ZEBB6IS5F,123,0
A1O659IFB3TIDJ,123,3
A21A79J5ZWD42K,123,2
A2BTR0GQ5B5JI6,123,0
A2VL24C5P7Y3DJ,123,2
A32W20KGQXS0LL,123,3
A35GER5TWMH9VP,123,0
A3FN8S0N5JNAL6,123,2
A3GE97GX3OXJTW,123,2
A4X14HN0F6KVW,123,2
A21A79J5ZWD42K,135,1
A2BTR0GQ5B5JI6,135,3
A2TQBNHGF2YP2E,135,2
A2VL24C5P7Y3DJ,135,1
A3FN8S0N5JNAL6,135,1
A3GE97GX3OXJTW,135,2
A3NN88JE3JU6SK,135,0
ALDSIOBRWMZSI,135,2
ATVALOQVDCMZW,135,2
AVWJPWUEE3U4Q,135,2
A1HIXWH4OXT8S4,148,1
A1T5QP821HMMGS,148,1
A1XFA0A9Z3LAZJ,148,2
A2ITXTZLLTI4GO,148,0
A2PPUWIXQTM43F,148,0
A31OCN4MNHUQ6W,148,0
A32W20KGQXS0LL,148,1
A3JMQDTEKRE5X6,148,0
A3NN88JE3JU6SK,148,0
A8XTEV2JA6R2X,148,1
A1HIXWH4OXT8S4,149,1
A1T5QP821HMMGS,149,1
A1XFA0A9Z3LAZJ,149,2
A2ITXTZLLTI4GO,149,1
A2PPUWIXQTM43F,149,0
A31OCN4MNHUQ6W,149,1
A32W20KGQXS0LL,149,1
A3JMQDTEKRE5X6,149,0
A3NN88JE3JU6SK,149,2
A8XTEV2JA6R2X,149,1
A1253FXHCZ9CWM,173,0
A1T5QP821HMMGS,173,0
A21A79J5ZWD42K,173,1
A28ZHJ9ASQ49IY,173,0
A2JP3HEL3J25AJ,173,0
A31OCN4MNHUQ6W,173,0
A3MU5NDVE8YATT,173,2
A3PW2Q9S777X7G,173,2
AZ1S5BIG5R6P6,173,0
A153PKAL7OAY36,200,1
A21T6EF3XC7UMT,200,0
A2BTR0GQ5B5JI6,200,0
A2FDPXPDSAUVUA,200,0
A2JP3HEL3J25AJ,200,0
A31OCN4MNHUQ6W,200,0
A3C7AVL4R1C1J4,200,0
AMOMADKDPO6R5,200,1
AS51L372B5DDV,200,1
A153PKAL7OAY36,207,0
A1JTOT0DWM6QGL,207,0
A21A79J5ZWD42K,207,0
A25LQC7UPMAADF,207,1
A2BTR0GQ5B5JI6,207,0
A2FDPXPDSAUVUA,207,0
A31OCN4MNHUQ6W,207,1
A3IP9KYNZZ028B,207,0
A3JMQDTEKRE5X6,207,0
AJSJVK40F5HM6,207,1
A21A79J5ZWD42K,221,0
A2AJO7WHWIKEHR,221,1
A2DO3HBE5HGVEN,221,0
A2JP3HEL3J25AJ,221,0
A3GE97GX3OXJTW,221,0
A3MA9V9UPGCOK7,221,0
A3MU5NDVE8YATT,221,1
A3NN88JE3JU6SK,221,0
AY56VAS30RO23,221,0
AZSDW7JJL5VA7,221,0
A153PKAL7OAY36,226,3
A1XFA0A9Z3LAZJ,226,3
A20PWAB7G3HDHU,226,3
A22KL81T3FBM68,226,3
A2JP3HEL3J25AJ,226,3
A31OCN4MNHUQ6W,226,3
A32NMQRHD2C7R5,226,3
A3GE97GX3OXJTW,226,3
AOUMYCLO4I993,226,3
AQLJEOT16YQWT,226,3
A23YQUBXZPKILZ,249,0
A2AJO7WHWIKEHR,249,0
A2BTR0GQ5B5JI6,249,0
A2U0R4X38GUKZE,249,0
A31OCN4MNHUQ6W,249,0
A37IG1AU82PLU,249,0
A3JMQDTEKRE5X6,249,0
AD2OL0K71JBJV,249,0
AS51L372B5DDV,249,1
AZSDW7JJL5VA7,249,3
