worker,task,answer
A2AJO7WHWIKEHR,16,0
A2BTR0GQ5B5JI6,16,0
A2JP3HEL3J25AJ,16,0
A31OCN4MNHUQ6W,16,0
A3JEB66F98ZWH8,16,1
A3JMQDTEKRE5X6,16,0
A3MA9V9UPGCOK7,16,0
A3OTIDMKIEDY6G,16,0
A5GMU0WL4GLA9,16,0
AZSDW7JJL5VA7,16,0
A153PKAL7OAY36,26,3
A28ZHJ9ASQ49IY,26,2
A2BTR0GQ5B5JI6,26,3
A2D9EHM5KYCKJW,26,3
A2VL24C5P7Y3DJ,26,3
A31OCN4MNHUQ6W,26,3
A3FN8S0N5JNAL6,26,3
A9WP6SZDU9LO8,26,3
ARQCISK0K4ZGA,26,1
ATVALOQVDCMZW,26,3
A153PKAL7OAY36,29,0
A21T6EF3XC7UMT,29,0
A22C0PJUBFJTI0,29,0
A28ZHJ9ASQ49IY,29,0
A31OCN4MNHUQ6W,29,0
A37YC0D90LZF2M,29,0
A3GE97GX3OXJTW,29,0
A3JMQDTEKRE5X6,29,0
APYV9Y0DFZFVP,29,0
AZSDW7JJL5VA7,29,0
A153PKAL7OAY36,38,0
A28ZHJ9ASQ49IY,38,0
A2BTR0GQ5B5JI6,38,0
A2ITXTZLLTI4GO,38,0
A2PPUWIXQTM43F,38,0
A2QJU93US627QI,38,0
A2VL24C5P7Y3DJ,38,1
A3FN8S0N5JNAL6,38,0
A3NN88JE3JU6SK,38,0
AJSJVK40F5HM6,38,0
A12RE8G66WTO8B,46,0
A153PKAL7OAY36,46,0
A1HIXWH4OXT8S4,46,0
A22C0PJUBFJTI0,46,0
A25LQC7UPMAADF,46,0
A2AWCNQUUXWYT0,46,0
A2PPUWIXQTM43F,46,0
A31OCN4MNHUQ6W,46,0
AMOMADKDPO6R5,46,0
ATVALOQVDCMZW,46,0
A20PWAB7G3HDHU,83,2
A21A79J5ZWD42K,83,0
A2AWCNQUUXWYT0,83,0
A2BTR0GQ5B5JI6,83,3
A2DO3HBE5HGVEN,83,0
A2FDPXPDSAUVUA,83,0
A31OCN4MNHUQ6W,83,1
A35GER5TWMH9VP,83,0
A3JMQDTEKRE5X6,83,1
APYV9Y0DFZFVP,83,0
A153PKAL7OAY36,156,0
A1DCIXV1JC91MY,156,0
A28ZHJ9ASQ49IY,156,0
A2DO3HBE5HGVEN,156,0
A2FF1R5VPUVTLE,156,0
A2VL24C5P7Y3DJ,156,1
A37YC0D90LZF2M,156,0
A3A3J87AG178Z,156,0
A3MA9V9UPGCOK7,156,0
AJ2FPCR76ETE2,156,0
A13OE9GBRJ0S2U,183,2
A153PKAL7OAY36,183,2
A21A79J5ZWD42K,183,1
A270HOAHEVIFW0,183,1
A2JP3HEL3J25AJ,183,2
A3CVCNNNRNO03T,183,2
A3JMQDTEKRE5X6,183,0
A3MA9V9UPGCOK7,183,1
AHZGGN7YIKNZD,183,1
A1DCIXV1JC91MY,186,0
A21T6EF3XC7UMT,186,0
A25CRC4AZY5KC1,186,0
A2PPUWIXQTM43F,186,0
A35GER5TWMH9VP,186,0
A3FWALK6TSJ3YF,186,0
APYV9Y0DFZFVP,186,0
ARQCISK0K4ZGA,186,0
AZSDW7JJL5VA7,186,0
A12RE8G66WTO8B,211,2
A153PKAL7OAY36,211,1
A1HIXWH4OXT8S4,211,1
A2BTR0GQ5B5JI6,211,1
A31OCN4MNHUQ6W,211,3
A32W20KGQXS0LL,211,3
A35GER5TWMH9VP,211,3
A4PXUUB6GJFKG,211,1
ATVALOQVDCMZW,211,2
AZSDW7JJL5VA7,211,2
A153PKAL7OAY36,215,0
A1IB9WML70CU89,215,0
A2U0R4X38GUKZE,215,0
A3220HG1O83HQ4,215,0
A3477QYMFXUC4I,215,0
A35GER5TWMH9VP,215,0
A3CVCNNNRNO03T,215,0
A3MA9V9UPGCOK7,215,0
A3MU5NDVE8YATT,215,1
ATVALOQVDCMZW,215,0
A153PKAL7OAY36,246,0
A1DCIXV1JC91MY,246,1
A2BTR0GQ5B5JI6,246,0
A2DO3HBE5HGVEN,246,0
A31OCN4MNHUQ6W,246,0
A32W20KGQXS0LL,246,0
A3GE97GX3OXJTW,246,2
A3MU5NDVE8YATT,246,2
ARQCISK0K4ZGA,246,0
AZSDW7JJL5VA7,246,0
A21A79J5ZWD42K,251,0
A28ZHJ9ASQ49IY,251,0
A2JP3HEL3J25AJ,251,0
A2PPUWIXQTM43F,251,1
A31OCN4MNHUQ6W,251,0
A3GE97GX3OXJTW,251,0
A3MA9V9UPGCOK7,251,0
A3UOD54TVFR258,251,0
ALDSIOBRWMZSI,251,0
AZSDW7JJL5VA7,251,0
A21A79J5ZWD42K,274,0
A25CRC4AZY5KC1,274,0
A2BTR0GQ5B5JI6,274,3
A2FDPXPDSAUVUA,274,0
A2VL24C5P7Y3DJ,274,1
A31OCN4MNHUQ6W,274,0
A35GER5TWMH9VP,274,0
A3FN8S0N5JNAL6,274,0
ATVALOQVDCMZW,274,0
A16AZHD3CCD77Q,356,3
A1OT3A29R9N1DG,356,3
A1PXXEOGQ76RNJ,356,0
A1UFFJE2P4IZZ5,356,3
