worker,task,answer
2.0,8,1
2.0,10,0
2.0,13,0
2.0,17,0
2.0,23,1
2.0,26,1
2.0,27,0
2.0,32,1
2.0,38,0
2.0,43,1
2.0,46,0
3.0,1,1
3.0,3,1
3.0,9,1
3.0,17,0
3.0,21,1
3.0,22,1
3.0,26,0
3.0,30,0
12.0,1,1
12.0,5,0
12.0,7,1
12.0,16,1
12.0,31,0
12.0,33,0
12.0,34,0
12.0,36,0
12.0,48,1
14.0,0,1
14.0,2,1
14.0,7,1
14.0,13,1
14.0,15,0
14.0,18,1
14.0,22,1
14.0,26,0
14.0,30,1
14.0,32,1
14.0,37,1
14.0,38,1
14.0,43,1
14.0,48,1
16.0,3,0
16.0,5,1
16.0,7,0
16.0,8,1
16.0,29,1
16.0,36,0
16.0,48,1
18.0,4,1
18.0,5,0
18.0,8,0
18.0,11,0
18.0,16,0
18.0,23,1
18.0,24,1
18.0,27,1
18.0,28,0
18.0,30,1
18.0,33,0
18.0,36,0
18.0,48,1
18.0,49,0
24.0,11,0
24.0,12,1
24.0,16,1
24.0,18,1
24.0,29,0
24.0,34,1
24.0,40,1
24.0,44,0
24.0,48,1
25.0,1,1
25.0,17,0
25.0,25,1
25.0,29,0
25.0,30,1
25.0,32,0
25.0,35,1
25.0,40,1
25.0,48,0
31.0,2,0
31.0,5,1
31.0,14,0
31.0,27,1
31.0,31,0
31.0,37,1
31.0,39,0
31.0,46,0
31.0,47,1
31.0,48,0
36.0,8,1
36.0,13,0
36.0,17,1
36.0,21,1
36.0,25,1
36.0,26,0
36.0,27,0
36.0,29,1
36.0,32,1
36.0,42,0
36.0,46,0
36.0,47,0
42.0,8,1
42.0,16,1
42.0,24,0
42.0,25,0
42.0,27,1
42.0,29,0
42.0,38,0
42.0,39,1
42.0,43,0
42.0,45,0
42.0,46,0
42.0,47,0
59.0,0,1
59.0,1,0
59.0,5,1
59.0,11,1
59.0,17,0
59.0,19,1
59.0,20,0
59.0,25,0
59.0,26,1
59.0,35,0
59.0,45,1
59.0,49,1
60.0,0,1
60.0,2,1
60.0,4,1
60.0,8,1
60.0,14,0
60.0,15,1
60.0,23,0
60.0,36,1
60.0,43,1
60.0,45,1
60.0,47,1
61.0,2,1
61.0,5,1
61.0,9,1
61.0,10,0
61.0,13,1
61.0,15,0
61.0,18,0
61.0,30,0
61.0,36,1
61.0,39,1
62.0,3,1
62.0,9,1
62.0,14,0
62.0,15,0
62.0,32,1
62.0,39,1
66.0,0,1
66.0,5,1
66.0,6,1
66.0,12,0
66.0,13,1
66.0,14,1
66.0,17,1
66.0,35,0
66.0,37,1
66.0,43,1
66.0,44,0
66.0,47,1
69.0,19,1
69.0,28,1
69.0,32,0
69.0,37,0
69.0,38,0
74.0,2,1
74.0,25,1
74.0,44,1
80.0,2,1
80.0,7,1
80.0,8,0
80.0,12,1
80.0,13,0
80.0,22,0
80.0,23,1
80.0,29,0
80.0,37,1
80.0,39,1
80.0,40,1
80.0,41,1
80.0,47,1
84.0,11,0
84.0,14,0
84.0,22,0
84.0,32,0
84.0,42,0
84.0,46,0
84.0,47,1
92.0,7,1
92.0,9,0
92.0,15,1
92.0,18,0
92.0,25,1
92.0,31,1
92.0,36,1
92.0,38,1
92.0,42,0
92.0,43,1
92.0,45,0
92.0,46,0
95.0,10,0
95.0,30,0
95.0,32,1
95.0,35,0
95.0,45,1
95.0,47,0
102.0,1,0
102.0,3,0
102.0,7,1
102.0,11,1
102.0,22,0
102.0,29,1
102.0,30,1
102.0,35,1
102.0,42,0
102.0,43,0
102.0,48,1
112.0,8,1
112.0,10,1
112.0,11,1
