task,truth
1,1
40,0
57,1
58,0
71,0
100,1
121,0
154,0
156,0
157,0
159,1
205,0
207,1
259,0
272,0
330,0
414,0
458,0
463,0
471,0
491,0
498,0
520,0
546,0
559,1
571,0
592,0
605,0
628,0
629,0
635,0
639,0
699,0
705,0
723,0
745,0
750,1
763,1
785,0
789,0
792,0
798,0
815,1
840,0
844,0
864,0
872,0
883,0
885,0
901,0
910,0
920,0
922,0
961,0
978,0
979,0
980,0
1020,0
1044,0
1054,0
1087,0
1088,0
1105,0
1122,1
1143,1
1144,1
1168,0
1201,0
1226,0
1230,0
1245,0
1281,0
1325,0
1334,0
1352,0
1407,0
1409,0
1414,0
1416,0
1418,0
1420,0
1437,0
1441,0
1494,0
1519,0
1529,1
1536,0
1591,0
1598,0
1623,0
1660,0
1674,0
1711,0
1737,0
1795,1
1807,0
1824,0
1839,0
1903,0
1982,0
