task,truth
21,0
36,0
83,0
89,0
133,0
143,0
164,0
171,0
179,1
206,0
214,1
224,0
237,0
242,0
277,0
311,0
331,0
346,0
376,0
382,0
391,0
431,0
436,0
440,0
441,1
447,0
451,1
466,0
485,1
506,0
512,0
517,0
541,0
570,0
580,0
617,0
622,0
634,0
662,0
665,0
673,0
703,0
724,0
734,0
741,0
771,0
781,0
854,0
926,0
930,0
931,0
934,0
950,0
954,0
959,0
971,0
992,1
1049,0
1052,0
1092,0
1098,0
1167,0
1181,0
1203,1
1218,0
1286,1
1312,0
1362,0
1395,0
1402,0
1406,0
1411,0
1419,0
1422,0
1444,1
1445,0
1502,0
1518,0
1521,0
1558,0
1594,0
1620,0
1634,1
1638,0
1643,0
1648,0
1657,0
1699,0
1722,0
1725,0
1809,0
1816,0
1820,1
1902,0
1915,0
1921,0
1932,0
1956,0
1970,1
1992,0
