task,truth
15,0
17,0
34,0
49,0
51,0
76,1
118,0
125,0
129,0
132,0
188,1
211,0
233,1
241,0
256,0
289,0
303,0
329,0
372,0
402,0
409,0
469,1
508,0
534,0
535,0
548,0
644,0
672,0
678,1
691,0
711,0
715,0
764,0
803,0
809,0
810,0
852,0
861,0
911,0
923,0
941,0
943,0
951,0
989,0
998,0
1005,0
1026,0
1045,0
1061,1
1071,0
1100,0
1113,0
1149,0
1158,1
1170,1
1175,1
1190,0
1273,0
1279,0
1304,0
1311,0
1320,0
1323,0
1335,0
1350,0
1364,0
1387,0
1408,0
1417,0
1459,0
1473,0
1482,1
1500,0
1527,0
1533,1
1546,1
1556,0
1559,0
1617,0
1652,0
1682,0
1706,0
1713,1
1715,1
1718,0
1724,0
1739,0
1760,1
1777,1
1799,0
1821,0
1825,1
1830,0
1831,0
1849,0
1851,0
1854,0
1876,0
1935,0
1987,0
