task,truth
20,0
45,0
46,0
56,0
67,0
84,0
106,1
122,0
131,0
136,0
172,0
208,0
234,0
240,1
246,0
309,0
319,0
326,0
363,0
373,0
374,0
389,0
395,0
456,0
465,0
478,0
513,0
542,0
551,0
566,0
594,0
596,0
608,0
614,0
615,0
652,0
655,0
679,0
694,0
709,0
728,0
746,0
768,0
779,0
804,0
806,0
820,0
890,0
907,0
929,0
964,0
968,0
986,0
1021,1
1022,0
1031,0
1036,0
1076,0
1104,0
1111,0
1147,0
1178,0
1180,0
1191,0
1220,1
1235,0
1249,0
1283,0
1285,0
1316,0
1361,0
1383,0
1388,0
1394,1
1446,0
1516,0
1534,0
1535,0
1541,0
1542,0
1564,0
1579,0
1586,0
1629,0
1654,0
1691,1
1707,0
1726,1
1730,0
1793,0
1819,0
1822,0
1828,0
1846,0
1881,0
1924,1
1963,0
1973,0
1980,1
1981,0
