task,truth
4,0
44,0
95,0
130,0
138,0
196,0
219,0
249,0
258,0
275,0
294,0
314,0
385,0
390,0
394,0
421,0
427,0
442,0
445,0
450,0
473,0
474,0
482,1
503,1
519,0
522,0
528,0
564,0
618,0
620,0
641,0
701,0
717,0
762,1
770,1
818,0
838,0
888,0
925,0
944,0
955,0
957,0
962,0
1004,1
1062,0
1084,0
1107,0
1120,0
1129,0
1155,1
1182,0
1185,0
1206,0
1225,0
1231,0
1247,0
1267,0
1268,0
1274,0
1289,1
1305,0
1307,0
1324,0
1327,0
1330,1
1332,0
1338,0
1347,0
1369,0
1385,0
1410,0
1412,1
1421,0
1458,0
1486,0
1495,0
1537,0
1544,1
1585,0
1588,0
1590,0
1658,0
1659,0
1663,0
1677,0
1702,0
1728,0
1768,0
1800,0
1801,0
1836,0
1847,0
1868,1
1933,0
1937,0
1957,0
1969,0
1978,0
1990,0
1998,0
