task,truth
5,1
11,0
66,0
79,0
140,0
148,0
176,0
193,0
202,0
215,0
217,0
267,0
296,0
312,0
336,0
352,0
377,0
405,1
412,0
423,0
433,0
518,0
587,0
613,0
687,1
712,0
727,0
748,1
755,0
759,0
773,0
777,0
778,0
788,0
793,0
811,0
812,0
817,1
819,0
826,0
906,0
915,0
927,0
988,1
995,0
1001,0
1016,1
1047,0
1060,0
1114,0
1145,0
1146,0
1156,0
1169,0
1172,0
1186,0
1236,0
1239,0
1260,0
1262,0
1275,0
1282,1
1287,0
1302,0
1314,0
1354,0
1355,0
1423,0
1452,1
1460,0
1524,0
1531,1
1578,0
1601,1
1603,0
1611,0
1614,0
1624,0
1627,0
1649,0
1672,0
1684,0
1690,0
1696,0
1700,0
1723,0
1815,0
1827,0
1832,0
1838,0
1859,0
1865,0
1891,0
1898,1
1899,0
1904,0
1917,0
1928,0
1931,0
1945,0
