task,truth
69,0
77,0
90,0
109,0
110,0
139,0
199,0
251,0
253,0
269,0
325,0
345,0
350,0
378,0
393,0
410,0
416,0
425,0
443,0
448,0
452,0
454,0
462,0
476,0
480,0
486,0
490,0
496,0
497,0
500,0
502,0
527,0
533,0
558,0
561,0
584,0
611,0
631,0
684,0
749,1
767,0
784,0
836,0
837,0
850,0
871,0
898,0
902,0
909,1
932,0
933,0
942,0
953,0
996,0
997,0
1029,1
1069,0
1130,0
1135,0
1197,0
1211,0
1215,0
1223,0
1284,0
1291,0
1345,0
1363,0
1415,0
1435,0
1440,0
1443,0
1461,0
1467,0
1509,0
1538,0
1560,0
1568,0
1642,0
1656,0
1661,0
1678,1
1683,0
1704,0
1705,0
1736,0
1741,0
1745,0
1756,0
1843,0
1848,0
1862,0
1886,1
1889,1
1897,0
1948,0
1950,0
1951,0
1967,1
1989,0
1999,1
