task,truth
25,0
31,0
37,0
73,0
142,0
147,0
166,0
170,0
192,0
210,0
230,0
232,0
262,0
270,0
292,0
295,0
301,0
360,0
420,0
428,0
488,0
494,0
505,0
510,0
531,0
544,0
547,1
604,0
632,0
654,1
659,0
722,0
732,0
747,0
757,0
765,0
780,0
782,0
794,0
797,0
808,1
832,0
842,0
878,0
889,0
939,0
946,0
960,0
974,1
1018,1
1019,0
1028,0
1035,0
1037,0
1086,0
1095,0
1153,0
1159,0
1162,0
1177,0
1189,0
1214,0
1256,0
1257,1
1293,0
1294,1
1306,1
1348,0
1349,0
1351,0
1368,1
1378,0
1424,0
1442,0
1454,0
1457,0
1508,0
1554,0
1575,0
1587,0
1619,0
1631,1
1639,0
1686,0
1753,0
1759,0
1761,0
1773,1
1792,0
1823,1
1852,0
1857,1
1858,0
1870,0
1918,0
1923,0
1926,1
1966,0
1983,0
1994,1
