task,truth
41,0
91,0
105,0
112,0
195,0
203,0
210,0
232,0
244,0
246,0
266,0
276,1
318,0
367,0
393,0
419,0
427,0
470,0
507,0
514,1
520,0
527,0
541,0
546,0
559,1
590,0
591,0
600,0
634,0
660,0
662,0
663,0
692,0
719,1
729,0
759,0
829,0
843,0
866,0
873,0
888,0
921,0
929,0
932,0
954,0
970,0
979,0
993,0
996,0
1025,0
1046,0
1047,0
1084,0
1106,1
1107,0
1111,0
1119,1
1130,0
1131,1
1154,0
1215,0
1218,0
1252,0
1316,0
1320,0
1342,0
1369,0
1373,0
1382,0
1446,0
1492,0
1493,0
1502,0
1515,0
1518,0
1531,1
1551,0
1558,0
1563,0
1573,0
1598,0
1599,0
1602,1
1613,0
1637,0
1649,0
1678,1
1698,0
1717,0
1807,0
1810,0
1813,0
1857,1
1861,1
1899,0
1903,0
1927,1
1947,0
1960,1
1986,0
