task,truth
13,1
80,1
100,1
118,0
138,0
159,1
160,0
169,0
171,0
179,1
201,0
224,0
228,1
229,0
277,0
287,0
291,0
350,0
353,0
371,0
406,0
414,0
440,0
449,0
458,0
467,0
472,0
490,0
497,0
517,0
549,0
555,0
557,0
566,0
571,0
589,1
596,0
619,0
622,0
637,0
711,0
714,0
717,0
733,0
736,0
744,1
817,1
856,1
875,0
883,0
886,0
940,0
952,0
958,0
972,0
990,0
1003,0
1048,0
1049,0
1075,0
1088,0
1105,0
1129,0
1176,0
1178,0
1229,0
1262,0
1267,0
1270,0
1279,0
1287,0
1336,0
1362,0
1364,0
1374,0
1390,0
1392,0
1437,0
1442,0
1447,0
1463,1
1465,0
1508,0
1516,0
1534,0
1544,1
1595,0
1619,0
1634,1
1677,0
1701,0
1732,0
1825,1
1839,0
1843,0
1852,0
1871,1
1890,0
1905,1
1982,0
