task,truth
0,0
4,0
6,0
9,0
19,0
61,0
82,0
103,0
115,0
136,0
145,0
186,0
219,0
295,0
298,0
354,0
374,0
375,0
387,1
390,0
395,0
408,0
411,0
415,0
422,0
435,1
437,0
448,0
480,0
522,0
530,0
532,0
534,0
565,0
582,0
656,0
668,0
674,0
679,0
743,0
748,1
768,0
772,0
798,0
807,0
815,1
837,0
863,0
872,0
889,0
912,1
961,0
966,1
997,0
1019,0
1041,0
1053,0
1069,0
1087,0
1099,1
1123,0
1149,0
1161,0
1181,0
1195,0
1230,0
1250,0
1343,0
1410,0
1500,0
1542,0
1576,0
1606,0
1610,0
1631,1
1645,0
1646,0
1692,0
1715,1
1722,0
1723,0
1778,0
1793,0
1796,0
1802,0
1831,0
1863,0
1866,0
1885,0
1886,1
1900,0
1911,0
1939,0
1951,0
1965,0
1981,0
1989,0
1990,0
1994,1
1995,1
