task,truth
1,1
19,0
27,0
57,1
60,1
91,0
106,1
179,1
182,0
192,0
201,0
251,0
305,0
325,0
342,0
372,0
373,0
387,1
408,0
419,0
438,0
469,1
476,0
494,0
501,0
577,0
580,0
594,0
604,0
665,0
698,0
715,0
726,0
741,0
770,1
829,0
859,0
937,0
974,1
1011,0
1034,1
1036,0
1048,0
1053,0
1102,0
1112,0
1120,0
1130,0
1143,1
1188,0
1199,0
1202,0
1206,0
1210,0
1223,0
1238,0
1242,0
1269,0
1279,0
1290,0
1293,0
1296,0
1319,1
1326,0
1330,1
1342,0
1351,0
1355,0
1357,0
1373,0
1390,0
1432,0
1447,0
1463,1
1481,1
1487,0
1499,0
1500,0
1504,0
1515,0
1559,0
1566,0
1570,0
1580,0
1583,0
1604,0
1607,0
1675,0
1721,0
1734,0
1760,1
1810,0
1843,0
1848,0
1871,1
1881,0
1900,0
1906,0
1932,0
1950,0
