task,truth
9,0
46,0
48,0
55,0
64,0
78,1
159,1
164,0
170,0
196,0
255,1
258,0
266,0
297,0
298,0
318,0
333,0
337,0
369,0
395,0
407,0
413,0
431,0
460,0
496,0
523,0
531,0
561,0
575,0
592,0
622,0
694,0
708,0
721,0
737,0
764,0
888,0
913,0
921,0
928,0
933,0
936,0
942,0
949,0
1033,0
1063,1
1091,1
1119,1
1189,0
1245,0
1325,0
1335,0
1386,0
1389,0
1398,0
1399,0
1407,0
1436,0
1467,0
1480,0
1496,1
1525,0
1538,0
1554,0
1578,0
1585,0
1598,0
1603,0
1632,1
1643,0
1663,0
1666,0
1667,0
1687,0
1706,0
1724,0
1739,0
1753,0
1771,0
1773,1
1787,0
1800,0
1807,0
1808,0
1820,1
1822,0
1824,0
1866,0
1878,0
1887,1
1890,0
1899,0
1910,0
1921,0
1922,0
1940,0
1954,0
1962,0
1981,0
1992,0
