task,truth
15,0
22,0
34,0
56,0
97,0
105,0
124,0
130,0
168,1
171,0
183,0
187,0
237,0
279,0
284,0
294,0
314,0
323,0
339,0
415,0
502,0
505,0
507,0
513,0
544,0
566,0
591,0
600,0
605,0
640,0
644,0
682,0
692,0
714,0
742,0
756,0
761,0
765,0
783,0
788,0
811,0
827,0
849,0
874,1
890,0
898,0
901,0
904,0
920,0
952,0
995,0
1019,0
1050,0
1073,0
1094,0
1139,0
1153,0
1171,0
1173,1
1180,0
1195,0
1251,0
1266,1
1323,0
1339,0
1369,0
1370,0
1380,0
1393,0
1417,0
1424,0
1464,0
1465,0
1512,0
1551,0
1561,0
1565,0
1577,0
1613,0
1624,0
1627,0
1672,0
1676,0
1700,0
1720,0
1736,0
1752,0
1757,0
1785,0
1804,0
1812,0
1832,0
1919,0
1924,1
1927,1
1939,0
1949,0
1973,0
1977,1
1987,0
