task,truth
11,0
29,0
84,0
114,0
121,0
147,0
148,0
157,0
178,0
226,0
283,0
292,0
293,0
308,0
381,0
405,1
424,0
426,0
444,1
452,0
474,0
481,0
510,0
515,0
520,0
548,0
551,0
558,0
559,1
562,0
579,0
614,0
628,0
635,0
673,0
778,0
826,0
828,0
856,1
861,0
876,0
927,0
941,0
956,0
960,0
981,0
986,0
991,0
1022,0
1023,0
1060,0
1087,0
1093,0
1099,1
1115,1
1182,0
1239,0
1284,0
1315,0
1316,0
1338,0
1348,0
1376,0
1412,1
1413,0
1428,0
1445,0
1446,0
1449,0
1452,1
1460,0
1547,0
1552,0
1567,0
1572,0
1618,0
1631,1
1652,0
1661,0
1664,0
1682,0
1709,0
1738,0
1765,0
1772,0
1780,1
1798,0
1805,0
1814,0
1835,0
1837,1
1841,0
1868,1
1883,0
1896,1
1897,0
1905,1
1930,0
1965,0
1993,0
