task,truth
5,1
12,0
23,1
30,0
35,0
37,0
52,1
53,0
58,0
72,0
81,0
88,0
146,0
176,0
186,0
230,0
247,0
252,1
273,0
274,0
286,1
287,0
311,0
345,0
354,0
384,0
475,0
484,0
487,0
499,0
535,0
574,0
589,1
606,0
630,0
667,0
677,0
686,0
687,1
717,0
728,0
731,1
733,0
774,0
804,0
820,0
841,0
871,0
872,0
883,0
922,0
923,0
951,0
965,0
966,1
1002,0
1007,0
1049,0
1080,0
1084,0
1096,0
1105,0
1117,0
1132,0
1151,0
1163,0
1167,0
1177,0
1196,0
1233,0
1247,0
1277,0
1287,0
1318,0
1420,0
1527,0
1533,1
1549,0
1555,0
1569,0
1581,0
1608,0
1680,0
1691,1
1711,0
1715,1
1730,0
1744,0
1746,0
1783,0
1784,0
1821,0
1825,1
1838,0
1849,0
1855,0
1903,0
1941,0
1951,0
1974,0
