task,truth
0,0
2,0
42,0
44,0
82,0
92,0
115,0
116,0
177,1
185,0
207,1
277,0
306,1
310,1
341,0
355,0
356,0
362,0
396,0
401,0
434,0
437,0
439,0
446,0
500,0
506,0
519,0
525,0
543,0
631,0
653,0
668,0
675,0
676,0
691,0
703,0
706,0
724,0
738,0
775,1
784,0
855,0
858,0
866,0
946,0
980,0
1021,1
1029,1
1043,0
1047,0
1062,0
1088,0
1138,0
1154,0
1164,0
1176,0
1179,0
1209,1
1211,0
1216,1
1244,0
1260,0
1262,0
1281,0
1291,0
1306,1
1313,0
1321,0
1324,0
1367,0
1385,0
1450,0
1492,0
1497,0
1511,1
1514,0
1529,1
1535,0
1542,0
1560,0
1568,0
1622,1
1638,0
1651,0
1662,1
1686,0
1696,0
1747,0
1754,1
1793,0
1816,0
1828,0
1842,0
1851,0
1885,0
1904,0
1923,0
1960,1
1967,1
1984,0
