task,truth
21,0
26,0
33,0
51,0
75,0
153,0
174,0
188,1
202,0
212,0
228,1
278,0
304,0
313,0
321,1
390,0
391,0
411,0
457,0
458,0
459,1
470,0
498,0
521,0
541,0
597,0
607,0
624,0
626,0
629,0
634,0
670,0
697,0
707,0
710,0
732,0
789,0
796,0
799,0
816,0
831,0
847,0
863,0
905,0
918,0
953,0
969,0
971,0
972,0
987,0
1012,0
1092,0
1147,0
1186,0
1203,1
1215,0
1218,0
1243,0
1246,1
1256,0
1275,0
1282,1
1327,0
1333,0
1360,0
1382,0
1392,0
1396,1
1408,0
1410,0
1418,0
1477,0
1478,0
1483,0
1505,0
1545,0
1564,0
1574,0
1594,0
1616,0
1620,0
1660,0
1681,0
1690,0
1708,0
1743,0
1758,0
1761,0
1768,0
1795,1
1813,0
1826,1
1829,0
1863,0
1872,0
1892,0
1961,0
1990,0
1994,1
1997,0
