task,truth
25,0
43,0
65,0
77,0
85,0
120,0
125,0
129,0
132,0
135,1
163,0
210,0
219,0
231,0
246,0
275,0
285,0
295,0
299,1
302,1
330,0
331,0
340,0
344,0
363,0
368,1
409,0
471,0
491,0
547,1
599,1
612,0
615,0
617,0
649,0
661,0
663,0
666,0
672,0
679,0
684,0
712,0
740,0
753,0
772,0
803,0
812,0
825,0
837,0
838,0
854,0
916,1
967,0
977,0
982,0
999,0
1032,1
1044,0
1071,0
1098,0
1103,1
1133,0
1165,0
1170,1
1200,0
1230,0
1237,0
1257,1
1265,1
1347,0
1379,0
1383,0
1430,0
1448,0
1468,0
1506,0
1531,1
1562,0
1587,0
1612,0
1621,0
1630,0
1635,0
1637,0
1650,0
1683,0
1710,0
1756,0
1759,0
1778,0
1815,0
1817,0
1831,0
1861,1
1880,0
1902,0
1929,0
1946,0
1970,1
1985,0
