task,truth
39,0
40,0
44,0
72,0
84,0
97,0
129,0
202,0
218,0
221,0
237,0
247,0
254,0
287,0
291,0
344,0
348,0
349,1
379,0
428,0
446,0
459,1
495,0
524,0
536,0
544,0
547,1
560,0
607,0
634,0
658,0
662,0
711,0
733,0
740,0
779,0
791,0
793,0
815,1
864,0
886,0
893,0
901,0
973,0
986,0
1008,0
1028,0
1035,0
1061,1
1067,0
1070,0
1074,0
1078,0
1080,0
1120,0
1130,0
1146,0
1188,0
1215,0
1246,1
1304,0
1352,0
1354,0
1361,0
1371,0
1373,0
1376,0
1391,0
1409,0
1432,0
1469,1
1473,0
1485,0
1492,0
1497,0
1499,0
1513,0
1534,0
1542,0
1545,0
1577,0
1587,0
1625,0
1634,1
1681,0
1684,0
1715,1
1718,0
1727,0
1739,0
1748,0
1768,0
1834,0
1845,0
1852,0
1867,0
1873,0
1891,0
1909,0
1935,0
