task,truth
0,0
55,0
76,1
116,0
188,1
198,0
207,1
233,1
275,0
281,0
292,0
322,0
350,0
351,0
367,0
368,1
416,0
429,0
467,0
516,0
523,0
533,0
542,0
557,0
564,0
576,0
595,0
621,0
649,0
657,0
663,0
671,0
681,0
686,0
719,1
725,0
729,0
749,1
759,0
777,0
789,0
790,0
803,0
804,0
812,0
841,0
871,0
872,0
876,0
904,0
909,1
932,0
951,0
955,0
957,0
972,0
1066,0
1071,0
1104,0
1134,0
1203,1
1208,0
1223,0
1264,0
1267,0
1273,0
1302,0
1316,0
1322,0
1337,1
1344,0
1345,0
1346,0
1383,0
1450,0
1515,0
1578,0
1583,0
1619,0
1633,0
1661,0
1683,0
1689,0
1701,0
1722,0
1737,0
1747,0
1753,0
1779,0
1792,0
1804,0
1814,0
1830,0
1869,0
1871,1
1876,0
1884,0
1926,1
1928,0
1965,0
