task,truth
7,0
18,0
27,0
87,0
90,0
93,0
94,0
101,1
120,0
153,0
255,1
262,0
276,1
282,0
312,0
336,0
338,0
352,0
386,0
419,0
440,0
454,0
465,0
482,1
487,0
499,0
508,0
509,0
525,0
537,0
571,0
574,0
579,0
616,0
746,0
756,0
775,1
811,0
844,0
908,0
923,0
931,0
964,0
969,0
988,1
997,0
1042,0
1052,0
1064,0
1069,0
1089,0
1105,0
1114,0
1137,0
1149,0
1152,0
1170,1
1183,0
1205,0
1216,1
1225,0
1227,0
1260,0
1266,1
1291,0
1305,0
1334,0
1347,0
1392,0
1419,0
1455,1
1458,0
1479,0
1482,1
1484,0
1491,1
1507,0
1511,1
1519,0
1527,0
1536,0
1548,0
1553,0
1564,0
1593,0
1601,1
1679,0
1702,0
1717,0
1796,0
1817,0
1846,0
1900,0
1908,0
1914,0
1943,0
1951,0
1957,0
1962,0
1975,0
