task,truth
12,0
23,1
25,0
48,0
49,0
50,0
80,1
89,0
98,0
107,0
113,0
151,0
158,0
160,0
175,0
192,0
211,0
215,0
219,0
240,1
303,0
307,0
324,0
358,0
370,0
405,1
415,0
448,0
471,0
484,0
486,0
552,0
567,0
577,0
605,0
609,0
627,0
682,0
723,0
735,0
795,0
799,0
885,0
903,0
915,0
917,0
918,0
927,0
934,0
949,0
959,0
967,0
996,0
1039,0
1054,0
1073,0
1075,0
1112,0
1128,0
1148,0
1153,0
1211,0
1279,0
1309,0
1325,0
1328,0
1343,0
1356,1
1368,1
1403,0
1408,0
1451,0
1466,0
1481,1
1498,0
1508,0
1517,1
1525,0
1544,1
1550,0
1585,0
1592,0
1647,0
1682,0
1694,0
1719,1
1732,0
1740,0
1769,0
1803,1
1808,0
1812,0
1827,0
1844,0
1853,0
1874,0
1936,0
1952,0
1964,0
1970,1
