task,truth
10,0
99,0
102,0
125,0
133,0
166,0
168,1
169,0
174,0
183,0
195,0
201,0
217,0
234,0
239,0
257,1
274,0
299,1
332,0
345,0
355,0
388,1
393,0
396,0
409,0
411,0
432,0
444,1
473,0
483,0
563,1
636,0
641,0
673,0
683,0
706,0
714,0
728,0
753,0
769,0
813,0
828,0
867,1
902,0
913,0
919,0
941,0
943,0
953,0
962,0
963,0
985,1
994,0
1000,0
1045,0
1048,0
1060,0
1077,0
1115,1
1127,0
1144,1
1145,0
1151,0
1174,0
1184,0
1189,0
1190,0
1198,0
1212,0
1243,0
1263,1
1287,0
1311,0
1367,0
1374,0
1382,0
1389,0
1406,0
1417,0
1428,0
1442,0
1472,0
1496,1
1514,0
1557,0
1569,0
1597,0
1605,0
1617,0
1641,0
1668,0
1671,0
1754,1
1760,1
1821,0
1837,1
1857,1
1872,0
1912,0
1934,0
