worker,task,answer
A1JTOT0DWM6QGL,12,0
A22C0PJUBFJTI0,12,0
A25CRC4AZY5KC1,12,0
A28ZHJ9ASQ49IY,12,0
A2BTR0GQ5B5JI6,12,3
A3JMQDTEKRE5X6,12,0
A3MU5NDVE8YATT,12,2
A1DCIXV1JC91MY,17,0
A21A79J5ZWD42K,17,0
A23YQUBXZPKILZ,17,0
A2JP3HEL3J25AJ,17,0
A31OCN4MNHUQ6W,17,0
A32W20KGQXS0LL,17,0
A3GE97GX3OXJTW,17,0
A3MA9V9UPGCOK7,17,0
AZ1S5BIG5R6P6,17,0
AZSDW7JJL5VA7,17,0
A12RE8G66WTO8B,46,0
A153PKAL7OAY36,46,0
A1HIXWH4OXT8S4,46,0
A22C0PJUBFJTI0,46,0
A25LQC7UPMAADF,46,0
A2AWCNQUUXWYT0,46,0
A2PPUWIXQTM43F,46,0
A31OCN4MNHUQ6W,46,0
AMOMADKDPO6R5,46,0
ATVALOQVDCMZW,46,0
A2BTR0GQ5B5JI6,47,3
A2ITXTZLLTI4GO,47,3
A2JP3HEL3J25AJ,47,3
A2VL24C5P7Y3DJ,47,3
A3C7AVL4R1C1J4,47,3
A3MA9V9UPGCOK7,47,3
A3MU5NDVE8YATT,47,1
ALAGGMJ7UZZKJ,47,3
APYV9Y0DFZFVP,47,3
AZSDW7JJL5VA7,47,3
A18HIFA78GUAG9,66,1
A1JTOT0DWM6QGL,66,1
A2DO3HBE5HGVEN,66,1
A2JP3HEL3J25AJ,66,1
A3477QYMFXUC4I,66,1
A3IP9KYNZZ028B,66,1
A3JMQDTEKRE5X6,66,1
A3MA9V9UPGCOK7,66,1
A3NN88JE3JU6SK,66,3
APYV9Y0DFZFVP,66,1
A1PXXEOGQ76RNJ,115,0
A21US576U8SCO4,115,1
A25CRC4AZY5KC1,115,3
A270HOAHEVIFW0,115,3
A2DO3HBE5HGVEN,115,3
A2FDPXPDSAUVUA,115,3
A2O0NMJICH2VK3,115,3
A2PPUWIXQTM43F,115,3
A2U0R4X38GUKZE,115,3
A2YLF04UAKYVF1,115,3
A31OCN4MNHUQ6W,115,3
A39VY8MOYLYENC,115,3
A3GE97GX3OXJTW,115,3
A3N8SU0BDM9N36,115,3
A3QADIF8A2KV38,115,2
A4AD9ZMVU9SVA,115,3
ATVALOQVDCMZW,115,3
AV30XWLULCP43,115,2
AXYV1588LSSBG,115,3
AZSDW7JJL5VA7,115,3
A1253FXHCZ9CWM,173,0
A1T5QP821HMMGS,173,0
A21A79J5ZWD42K,173,1
A28ZHJ9ASQ49IY,173,0
A2JP3HEL3J25AJ,173,0
A31OCN4MNHUQ6W,173,0
A3MU5NDVE8YATT,173,2
A3PW2Q9S777X7G,173,2
AZ1S5BIG5R6P6,173,0
A12RE8G66WTO8B,190,0
A153PKAL7OAY36,190,0
A1JTOT0DWM6QGL,190,0
A1T5QP821HMMGS,190,0
A2AJO7WHWIKEHR,190,0
A2BTR0GQ5B5JI6,190,0
A2QJU93US627QI,190,0
A3GE97GX3OXJTW,190,0
A3MU5NDVE8YATT,190,1
AZSDW7JJL5VA7,190,0
A153PKAL7OAY36,204,0
A17OE8HU0QCX21,204,0
A1HIXWH4OXT8S4,204,0
A1PXXEOGQ76RNJ,204,0
A21US576U8SCO4,204,0
A29JSKSFFWH330,204,3
A29T6EIMK6R7O0,204,0
A2DO3HBE5HGVEN,204,0
A2DYHB3BBD3UWQ,204,0
A2SGN464U9OL15,204,0
A31OCN4MNHUQ6W,204,0
A33CIJU1XC0YB6,204,0
A35GER5TWMH9VP,204,0
A3CVCNNNRNO03T,204,0
AJSJVK40F5HM6,204,0
ATAMRO447HWJQ,204,0
ATVALOQVDCMZW,204,0
AZ1S5BIG5R6P6,204,0
A25CRC4AZY5KC1,208,0
A2CBFJLWW0QIFL,208,0
A2ITXTZLLTI4GO,208,0
A2JP3HEL3J25AJ,208,0
A2VL24C5P7Y3DJ,208,0
A31OCN4MNHUQ6W,208,0
A3MU5NDVE8YATT,208,1
A3NN88JE3JU6SK,208,0
A87Z6G612X6KZ,208,0
AY56VAS30RO23,208,0
A21A79J5ZWD42K,252,0
A28ZHJ9ASQ49IY,252,0
A2JP3HEL3J25AJ,252,0
A2PPUWIXQTM43F,252,0
A31OCN4MNHUQ6W,252,0
A3GE97GX3OXJTW,252,1
A3MA9V9UPGCOK7,252,0
A3UOD54TVFR258,252,0
ALDSIOBRWMZSI,252,1
AZSDW7JJL5VA7,252,0
A12RE8G66WTO8B,261,1
A1M0SEWUJYX9K0,261,1
A22C0PJUBFJTI0,261,3
A270HOAHEVIFW0,261,0
A2BTR0GQ5B5JI6,261,3
A3MU5NDVE8YATT,261,1
A3Q4QP33S9QT2S,261,1
AC0YIZF6G5V9G,261,2
AMD9GAZO9NECR,261,1
ATVALOQVDCMZW,261,2
A112DVP1KG4QZU,387,0
A17H2HKAZ7KJMQ,387,0
A1OM0RWOH90X1N,387,0
A1OT3A29R9N1DG,387,0
A1PXXEOGQ76RNJ,387,0
A21US576U8SCO4,387,0
A270HOAHEVIFW0,387,0
A397RDM7QLZEG1,387,0
A4AD9ZMVU9SVA,387,0
ATAMRO447HWJQ,387,0
